unitid,line,efres01,efres02,part,centers,ic01,ic02
"102234","37","1","1","C","","R","R"
"102234","39","6","6","C","","R","R"
"102234","45","1","1","C","","R","R"
"102234","47","14","14","C","","R","R"
"102234","48","14","14","C","","R","R"
"102234","51","4","4","C","","R","R"
"102234","55","2","2","C","","R","R"
"102234","90","2","0","C","","R","N"
"102234","99","224","222","C","1","R","T"
"102261","1","12","10","C","","R","R"
"102261","6","1","1","C","","R","R"
"102261","12","1","1","C","","R","R"
"102261","13","2","2","C","","R","R"
"102261","17","1","1","C","","R","R"
"102261","18","1","1","C","","R","R"
"102261","22","1","1","C","","R","R"
"102261","37","1","1","C","","R","R"
"102261","99","20","18","C","","R","R"
"102270","1","124","109","C","","R","R"
"102270","5","1","1","C","","R","R"
"102270","6","3","3","C","","R","R"
"102270","9","1","1","C","","R","R"
"102270","12","4","3","C","","R","R"
"102270","13","10","9","C","","R","R"
"102270","17","4","4","C","","R","R"
"102270","20","1","1","C","","R","R"
"102270","24","2","2","C","","R","R"
"102270","26","6","5","C","","R","R"
"102270","28","16","14","C","","R","R"
"102270","34","1","1","C","","R","R"
"102270","36","1","1","C","","R","R"
"102270","39","2","2","C","","R","R"
"102270","47","6","5","C","","R","R"
"102270","48","2","2","C","","R","R"
"102270","51","1","1","C","","R","R"
"102270","99","185","164","C","","R","R"
"102298","1","192","40","C","","R","R"
"102298","6","5","3","C","","R","R"
"102298","8","1","0","C","","R","N"
"102298","10","1","1","C","","R","R"
"102298","11","5","0","C","","R","N"
"102298","12","12","1","C","","R","R"
"102298","13","25","8","C","","R","R"
"102298","17","14","8","C","","R","R"
"102298","20","1","0","C","","R","N"
"102298","22","3","0","C","","R","N"
"102298","23","1","0","C","","R","N"
"102298","24","3","1","C","","R","R"
"102298","26","6","1","C","","R","R"
"102298","29","11","2","C","","R","R"
"102298","31","2","1","C","","R","C"
"102298","34","4","1","C","","R","R"
"102298","36","3","2","C","","R","R"
"102298","37","1","0","C","","R","N"
"102298","39","4","2","C","","R","R"
"102298","40","1","0","C","","R","N"
"102298","42","2","0","C","","R","N"
"102298","45","1","0","C","","R","N"
"102298","47","6","2","C","","R","R"
"102298","48","2","1","C","","R","R"
"102298","51","4","1","C","","R","R"
"102298","55","3","0","C","","R","N"
"102298","57","1","0","C","","R","N"
"102298","78","1","0","C","","R","N"
"102298","99","315","75","C","","R","T"
"102313","1","108","35","C","","R","R"
"102313","99","108","35","C","1","R","R"
"102322","1","18","15","C","","R","I"
"102322","17","1","1","C","","R","I"
"102322","99","19","16","C","","R","I"
"102359","1","57","33","C","","R","R"
"102359","99","57","33","C","","R","R"
"102368","1","766","649","C","","R","I"
"102368","2","1","1","C","","R","I"
"102368","6","1","1","C","","R","I"
"102368","8","3","3","C","","R","I"
"102368","9","1","1","C","","R","I"
"102368","12","149","126","C","","R","I"
"102368","13","44","37","C","","R","I"
"102368","17","4","3","C","","R","I"
"102368","18","1","1","C","","R","I"
"102368","21","1","1","C","","R","I"
"102368","22","1","1","C","","R","I"
"102368","24","2","2","C","","R","I"
"102368","26","2","2","C","","R","I"
"102368","28","3","3","C","","R","I"
"102368","33","1","1","C","","R","I"
"102368","34","1","1","C","","R","I"
"102368","36","2","2","C","","R","I"
"102368","37","3","3","C","","R","I"
"102368","39","3","3","C","","R","I"
"102368","41","1","1","C","","R","I"
"102368","45","3","3","C","","R","I"
"102368","47","2","2","C","","R","I"
"102368","48","2","2","C","","R","I"
"102368","50","1","1","C","","R","I"
"102368","54","1","1","C","","R","I"
"102368","90","10","8","C","","R","I"
"102368","99","1009","859","C","","R","I"
"102377","1","102","102","C","","R","R"
"102377","4","2","2","C","","R","R"
"102377","5","7","7","C","","R","R"
"102377","6","71","71","C","","R","R"
"102377","8","5","5","C","","R","R"
"102377","9","5","5","C","","R","R"
"102377","10","2","2","C","","R","R"
"102377","11","8","8","C","","R","R"
"102377","12","30","30","C","","R","R"
"102377","13","76","76","C","","R","R"
"102377","17","38","38","C","","R","R"
"102377","18","12","12","C","","R","R"
"102377","19","2","2","C","","R","R"
"102377","21","4","4","C","","R","R"
"102377","22","7","7","C","","R","R"
"102377","24","24","24","C","","R","R"
"102377","25","6","6","C","","R","R"
"102377","26","20","20","C","","R","R"
"102377","27","7","7","C","","R","R"
"102377","28","27","27","C","","R","R"
"102377","29","15","15","C","","R","R"
"102377","31","1","1","C","","R","R"
"102377","32","1","1","C","","R","R"
"102377","34","13","13","C","","R","R"
"102377","36","27","27","C","","R","R"
"102377","37","6","6","C","","R","R"
"102377","39","36","36","C","","R","R"
"102377","40","3","3","C","","R","R"
"102377","41","1","1","C","","R","R"
"102377","42","14","14","C","","R","R"
"102377","44","1","1","C","","R","R"
"102377","45","17","17","C","","R","R"
"102377","47","12","12","C","","R","R"
"102377","48","17","17","C","","R","R"
"102377","51","9","9","C","","R","R"
"102377","53","2","2","C","","R","R"
"102377","54","2","2","C","","R","R"
"102377","55","10","10","C","","R","R"
"102377","72","5","5","C","","R","R"
"102377","90","22","22","C","","R","R"
"102377","99","669","669","C","","R","R"
"102410","1","264","175","C","","R","R"
"102410","99","264","175","C","","R","R"
"102429","1","339","281","C","","R","R"
"102429","99","339","281","C","","R","R"
"102553","1","1","1","C","","R","R"
"102553","2","606","404","C","","R","R"
"102553","5","1","1","C","","R","R"
"102553","6","6","4","C","","R","R"
"102553","8","5","2","C","","R","R"
"102553","12","3","2","C","","R","R"
"102553","16","1","0","C","","R","N"
"102553","17","1","0","C","","R","N"
"102553","20","1","1","C","","R","R"
"102553","23","1","1","C","","R","R"
"102553","27","3","3","C","","R","R"
"102553","28","1","1","C","","R","R"
"102553","29","1","1","C","","R","R"
"102553","34","1","1","C","","R","R"
"102553","38","1","1","C","","R","R"
"102553","39","1","1","C","","R","R"
"102553","41","3","2","C","","R","R"
"102553","48","3","3","C","","R","R"
"102553","49","1","1","C","","R","R"
"102553","51","2","0","C","","R","N"
"102553","53","10","8","C","","R","R"
"102553","57","1","0","C","","R","N"
"102553","90","38","23","C","","R","R"
"102553","99","692","461","C","1","R","R"
"102580","2","2","2","C","","R","R"
"102580","99","2","2","C","","T","R"
"102605","2","30","5","C","","R","R"
"102605","99","30","5","C","","R","R"
"102614","1","1","0","C","","R","N"
"102614","2","737","524","C","","R","R"
"102614","4","1","1","C","","R","R"
"102614","6","14","14","C","","R","R"
"102614","8","9","9","C","","R","R"
"102614","9","3","2","C","","R","R"
"102614","16","8","7","C","","R","R"
"102614","17","3","2","C","","R","R"
"102614","19","1","1","C","","R","R"
"102614","23","2","1","C","","R","R"
"102614","24","1","0","C","","R","N"
"102614","25","4","3","C","","R","R"
"102614","26","5","5","C","","R","R"
"102614","27","8","7","C","","R","R"
"102614","28","1","1","C","","R","R"
"102614","29","2","2","C","","R","R"
"102614","30","4","3","C","","R","R"
"102614","32","6","6","C","","R","R"
"102614","33","2","1","C","","R","R"
"102614","35","2","2","C","","R","R"
"102614","36","5","5","C","","R","R"
"102614","37","1","0","C","","R","N"
"102614","38","2","1","C","","R","R"
"102614","39","3","2","C","","R","R"
"102614","40","1","1","C","","R","R"
"102614","41","9","8","C","","R","R"
"102614","42","5","4","C","","R","R"
"102614","44","1","0","C","","R","N"
"102614","45","1","0","C","","R","N"
"102614","46","2","2","C","","R","R"
"102614","47","1","0","C","","R","N"
"102614","48","2","1","C","","R","R"
"102614","49","1","1","C","","R","R"
"102614","50","2","2","C","","R","R"
"102614","51","1","1","C","","R","R"
"102614","53","15","13","C","","R","R"
"102614","55","1","1","C","","R","R"
"102614","56","1","1","C","","R","R"
"102614","57","4","3","C","","R","R"
"102614","90","13","5","C","","R","R"
"102614","99","885","642","C","1","R","R"
"102632","2","69","43","C","","R","R"
"102632","6","1","1","C","","R","R"
"102632","8","1","0","C","","R","N"
"102632","15","1","1","C","","R","R"
"102632","16","1","1","C","","R","R"
"102632","17","1","1","C","","R","R"
"102632","30","1","1","C","","R","R"
"102632","36","1","1","C","","R","R"
"102632","38","1","1","C","","R","R"
"102632","53","1","1","C","","R","R"
"102632","90","4","2","C","","R","R"
"102632","99","82","53","C","1","R","R"
"102669","2","25","19","C","","A","R"
"102669","19","1","1","C","","R","R"
"102669","30","1","1","C","","R","R"
"102669","34","1","1","C","","R","R"
"102669","56","1","0","C","","R","N"
"102669","99","29","22","C","","T","R"
"102906","2","6","5","C","","A","I"
"102906","6","1","1","C","","R","I"
"102906","16","1","1","C","","R","I"
"102906","28","1","1","C","","R","I"
"102906","39","1","1","C","","R","I"
"102906","48","3","2","C","","R","I"
"102906","90","3","2","C","","R","I"
"102906","99","16","13","C","","T","I"
"103361","2","1","0","C","","R","I"
"103361","99","1","0","C","","R","I"
"103440","2","17","0","C","","R","N"
"103440","6","1","0","C","","R","R"
"103440","8","1","0","C","","R","R"
"103440","12","1","1","C","","R","R"
"103440","16","2","1","C","","R","R"
"103440","23","1","1","C","","R","R"
"103440","26","1","1","C","","R","R"
"103440","29","1","0","C","","R","N"
"103440","34","1","1","C","","R","R"
"103440","35","1","1","C","","R","R"
"103440","36","1","0","C","","R","N"
"103440","39","3","1","C","","R","R"
"103440","41","4","4","C","","R","R"
"103440","48","1","1","C","","R","R"
"103440","53","4","1","C","","R","R"
"103440","99","40","13","C","","R","R"
"103468","2","3","1","C","","P","P"
"103468","99","3","1","C","","P","P"
"103723","2","25","8","C","","R","R"
"103723","4","296","16","C","","A","R"
"103723","6","49","16","C","","R","R"
"103723","8","26","20","C","","R","R"
"103723","15","14","5","C","","R","R"
"103723","16","3","0","C","","R","N"
"103723","17","3","0","C","","R","N"
"103723","18","2","0","C","","R","N"
"103723","20","1","0","C","","R","N"
"103723","25","1","0","C","","R","N"
"103723","29","1","0","C","","R","N"
"103723","30","1","1","C","","R","R"
"103723","32","1","1","C","","R","R"
"103723","35","22","10","C","","R","R"
"103723","36","3","0","C","","R","N"
"103723","40","1","0","C","","R","N"
"103723","41","13","5","C","","R","R"
"103723","42","1","0","C","","R","N"
"103723","47","2","0","C","","R","N"
"103723","48","2","0","C","","R","N"
"103723","49","2","0","C","","R","N"
"103723","50","2","0","C","","R","N"
"103723","53","9","2","C","","R","R"
"103723","55","2","0","C","","R","N"
"103723","90","5","0","C","","R","N"
"103723","99","487","84","C","","T","T"
"103787","4","13","4","C","","A","R"
"103787","6","1","0","C","","A","N"
"103787","8","1","0","C","","R","N"
"103787","26","1","1","C","","R","R"
"103787","35","3","3","C","","R","R"
"103787","48","2","1","C","","R","R"
"103787","53","1","0","C","","A","N"
"103787","99","22","9","C","","T","R"
"103963","4","34","14","C","","R","R"
"103963","6","50","19","C","","R","R"
"103963","20","1","0","C","","R","N"
"103963","26","1","0","C","","R","N"
"103963","29","1","0","C","","R","N"
"103963","32","7","2","C","","R","R"
"103963","35","2","0","C","","R","N"
"103963","40","3","1","C","","R","R"
"103963","41","2","0","C","","R","N"
"103963","48","1","0","C","","R","N"
"103963","53","9","4","C","","R","R"
"103963","56","1","0","C","","R","N"
"103963","57","22","8","C","","R","R"
"103963","99","134","48","C","","R","R"
"104018","4","14","5","C","","A","R"
"104018","16","1","0","C","","R","R"
"104018","20","1","0","C","","R","N"
"104018","30","1","1","C","","R","R"
"104018","36","1","0","C","","R","R"
"104018","99","18","6","C","","T","R"
"104151","2","15","13","C","","R","R"
"104151","4","2295","2026","C","","R","R"
"104151","5","1","1","C","","R","R"
"104151","6","537","516","C","","R","R"
"104151","8","72","70","C","","R","R"
"104151","9","32","31","C","","R","R"
"104151","10","7","7","C","","R","R"
"104151","12","12","12","C","","R","R"
"104151","13","9","8","C","","R","R"
"104151","15","16","15","C","","R","R"
"104151","16","16","13","C","","R","R"
"104151","17","145","138","C","","R","R"
"104151","18","15","13","C","","R","R"
"104151","19","16","14","C","","R","R"
"104151","20","12","11","C","","R","R"
"104151","21","10","10","C","","R","R"
"104151","22","4","4","C","","R","R"
"104151","23","8","7","C","","R","R"
"104151","24","19","18","C","","R","R"
"104151","25","52","47","C","","R","R"
"104151","26","45","44","C","","R","R"
"104151","27","53","50","C","","R","R"
"104151","28","1","1","C","","R","R"
"104151","29","27","25","C","","R","R"
"104151","30","5","3","C","","R","R"
"104151","31","12","12","C","","R","R"
"104151","32","41","41","C","","R","R"
"104151","33","10","10","C","","R","R"
"104151","34","107","100","C","","R","R"
"104151","35","39","38","C","","R","R"
"104151","36","123","118","C","","R","R"
"104151","37","5","4","C","","R","R"
"104151","38","3","2","C","","R","R"
"104151","39","36","36","C","","R","R"
"104151","40","6","4","C","","R","R"
"104151","41","20","19","C","","R","R"
"104151","42","42","41","C","","R","R"
"104151","44","6","6","C","","R","R"
"104151","45","1","1","C","","R","R"
"104151","46","3","3","C","","R","R"
"104151","47","3","3","C","","R","R"
"104151","48","60","52","C","","R","R"
"104151","49","14","12","C","","R","R"
"104151","50","9","7","C","","R","R"
"104151","51","19","18","C","","R","R"
"104151","53","32","31","C","","R","R"
"104151","54","3","3","C","","R","R"
"104151","55","41","38","C","","R","R"
"104151","56","3","3","C","","R","R"
"104151","72","1","1","C","","R","R"
"104151","90","39","7","C","","R","R"
"104151","99","4102","3707","C","","R","R"
"104160","1","1","0","C","","R","R"
"104160","4","776","341","C","1","A","R"
"104160","6","48","17","C","","R","R"
"104160","8","1","1","C","","R","R"
"104160","9","1","0","C","","R","R"
"104160","12","2","2","C","","R","R"
"104160","13","4","4","C","","R","R"
"104160","15","3","3","C","","R","R"
"104160","16","1","0","C","","R","R"
"104160","17","5","4","C","","R","R"
"104160","18","3","1","C","","R","R"
"104160","21","1","0","C","","R","R"
"104160","26","1","1","C","","R","R"
"104160","27","1","1","C","","R","R"
"104160","32","5","4","C","","R","R"
"104160","33","1","1","C","","R","R"
"104160","34","5","3","C","","R","R"
"104160","36","3","2","C","","R","R"
"104160","37","1","1","C","","R","R"
"104160","40","1","0","C","","R","R"
"104160","42","3","0","C","","R","R"
"104160","46","1","0","C","","R","R"
"104160","47","1","1","C","","R","R"
"104160","48","3","0","C","","R","R"
"104160","53","2","0","C","","R","R"
"104160","55","1","0","C","","R","R"
"104160","90","38","4","C","","R","R"
"104160","99","913","391","C","","T","T"
"104179","1","3","3","C","","R","R"
"104179","2","9","8","C","","R","R"
"104179","4","2785","2656","C","","A","R"
"104179","5","2","2","C","","R","R"
"104179","6","715","702","C","","R","R"
"104179","8","59","58","C","","R","R"
"104179","9","16","16","C","","R","R"
"104179","11","5","5","C","","R","R"
"104179","12","11","10","C","","R","R"
"104179","13","9","9","C","","R","R"
"104179","15","14","14","C","","R","R"
"104179","16","6","6","C","","R","R"
"104179","17","111","107","C","","R","R"
"104179","18","14","13","C","","R","R"
"104179","19","8","8","C","","R","R"
"104179","20","9","9","C","","R","R"
"104179","21","3","3","C","","R","R"
"104179","22","8","8","C","","R","R"
"104179","23","2","2","C","","R","R"
"104179","24","39","38","C","","R","R"
"104179","25","33","31","C","","R","R"
"104179","26","26","24","C","","R","R"
"104179","27","23","23","C","","R","R"
"104179","28","2","2","C","","R","R"
"104179","29","16","15","C","","R","R"
"104179","30","4","4","C","","R","R"
