unitid,"xf2a01",f2a01,"xf2a02",f2a02,"xf2a03",f2a03,"xf2a03a",f2a03a,"xf2a04",f2a04,"xf2a05",f2a05,"xf2a05a",f2a05a,"xf2a05b",f2a05b,"xf2a06",f2a06,"xf2a11",f2a11,"xf2a12",f2a12,"xf2a13",f2a13,"xf2a14",f2a14,"xf2a15",f2a15,"xf2a16",f2a16,"xf2a17",f2a17,"xf2a18",f2a18,"xf2a19",f2a19,f2a20,"xf2a20","xf2b01",f2b01,"xf2b02",f2b02,"xf2b03",f2b03,"xf2b04",f2b04,"xf2b05",f2b05,"xf2b06",f2b06,"xf2b07",f2b07,"xf2c01",f2c01,"xf2c02",f2c02,"xf2c03",f2c03,"xf2c04",f2c04,"xf2c05",f2c05,"xf2c06",f2c06,"xf2c07",f2c07,"xf2c08",f2c08,"xf2c09",f2c09,"xf2d01",f2d01,"xf2d012",f2d012,"xf2d013",f2d013,"xf2d014",f2d014,"xf2d02",f2d02,"xf2d022",f2d022,"xf2d023",f2d023,"xf2d024",f2d024,"xf2d03",f2d03,"xf2d032",f2d032,"xf2d033",f2d033,"xf2d034",f2d034,"xf2d04",f2d04,"xf2d042",f2d042,"xf2d043",f2d043,"xf2d044",f2d044,"xf2d05",f2d05,"xf2d052",f2d052,"xf2d053",f2d053,"xf2d054",f2d054,"xf2d06",f2d06,"xf2d062",f2d062,"xf2d063",f2d063,"xf2d064",f2d064,"xf2d07",f2d07,"xf2d072",f2d072,"xf2d073",f2d073,"xf2d074",f2d074,"xf2d08",f2d08,"xf2d082",f2d082,"xf2d083",f2d083,"xf2d084",f2d084,"xf2d08a",f2d08a,"xf2d082a",f2d082a,"xf2d083a",f2d083a,"xf2d084a",f2d084a,"xf2d08b",f2d08b,"xf2d082b",f2d082b,"xf2d083b",f2d083b,"xf2d084b",f2d084b,"xf2d09",f2d09,"xf2d092",f2d092,"xf2d093",f2d093,"xf2d094",f2d094,"xf2d10",f2d10,"xf2d102",f2d102,"xf2d103",f2d103,"xf2d104",f2d104,"xf2d11",f2d11,"xf2d112",f2d112,"xf2d12",f2d12,"xf2d122",f2d122,"xf2d13",f2d13,"xf2d132",f2d132,"xf2d14",f2d14,"xf2d142",f2d142,"xf2d143",f2d143,"xf2d144",f2d144,"xf2d15",f2d15,"xf2d152",f2d152,"xf2d153",f2d153,"xf2d154",f2d154,"xf2d16",f2d16,"xf2d162",f2d162,"xf2d163",f2d163,"xf2d164",f2d164,"xf2d172",f2d172,"xf2d173",f2d173,"xf2d182",f2d182,"xf2d183",f2d183,"xf2d184",f2d184,"xf2e011",f2e011,"xf2e012",f2e012,"xf2e013",f2e013,"xf2e014",f2e014,"xf2e015",f2e015,"xf2e016",f2e016,"xf2e017",f2e017,"xf2e021",f2e021,"xf2e022",f2e022,"xf2e023",f2e023,"xf2e024",f2e024,"xf2e025",f2e025,"xf2e026",f2e026,"xf2e027",f2e027,"xf2e031",f2e031,"xf2e032",f2e032,"xf2e033",f2e033,"xf2e034",f2e034,"xf2e035",f2e035,"xf2e036",f2e036,"xf2e037",f2e037,"xf2e041",f2e041,"xf2e042",f2e042,"xf2e043",f2e043,"xf2e044",f2e044,"xf2e045",f2e045,"xf2e046",f2e046,"xf2e047",f2e047,"xf2e051",f2e051,"xf2e052",f2e052,"xf2e053",f2e053,"xf2e054",f2e054,"xf2e055",f2e055,"xf2e056",f2e056,"xf2e057",f2e057,"xf2e061",f2e061,"xf2e062",f2e062,"xf2e063",f2e063,"xf2e064",f2e064,"xf2e065",f2e065,"xf2e066",f2e066,"xf2e067",f2e067,"xf2e071",f2e071,"xf2e072",f2e072,"xf2e073",f2e073,"xf2e074",f2e074,"xf2e075",f2e075,"xf2e076",f2e076,"xf2e077",f2e077,"xf2e081",f2e081,"xf2e082",f2e082,"xf2e083",f2e083,"xf2e084",f2e084,"xf2e085",f2e085,"xf2e086",f2e086,"xf2e087",f2e087,"xf2e091",f2e091,"xf2e092",f2e092,"xf2e093",f2e093,"xf2e094",f2e094,"xf2e095",f2e095,"xf2e096",f2e096,"xf2e097",f2e097,"xf2e101",f2e101,"xf2e102",f2e102,"xf2e103",f2e103,"xf2e104",f2e104,"xf2e105",f2e105,"xf2e106",f2e106,"xf2e107",f2e107,"xf2e111",f2e111,"xf2e112",f2e112,"xf2e113",f2e113,"xf2e114",f2e114,"xf2e115",f2e115,"xf2e116",f2e116,"xf2e117",f2e117,"xf2e121",f2e121,"xf2e122",f2e122,"xf2e123",f2e123,"xf2e124",f2e124,"xf2e125",f2e125,"xf2e126",f2e126,"xf2e127",f2e127,"xf2e131",f2e131,"xf2e132",f2e132,"xf2e133",f2e133,"xf2e134",f2e134,"xf2e135",f2e135,"xf2e136",f2e136,"xf2e137",f2e137,"xf2h01",f2h01,"xf2h02",f2h02,f2fha
"199315",10,"327984",10,"4498237",10,"2444490",30,"",10,"1621142",10,"432605",10,"249721",30,"",10,"2053747",10,"698178",10,"4068163",10,"1599058",13,"0",30,"",30,"",30,"",30,"",30,"","",30,10,"4384810",10,"4350624",10,"-33076",10,"1110",10,"2052637",10,"0",10,"2053747",10,"337173",10,"52099",13,"0",13,"0",10,"39750",10,"966805",10,"1395827",10,"1006555",13,"0",10,"2067969",30,"",30,"",30,"",10,"0",30,"",30,"",30,"",10,"0",30,"",30,"",30,"",10,"0",30,"",30,"",30,"",10,"14343",30,"",30,"",30,"",10,"0",30,"",30,"",30,"",10,"0",30,"",30,"",30,"",10,"800375",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",10,"0",30,"",30,"",30,"",10,"-13934",30,"",30,"",30,"",10,"0",30,"",10,"817210",30,"",10,"0",30,"",10,"0",30,"",30,"",30,"",10,"698847",30,"",30,"",30,"",10,"4384810",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",10,"1643612",10,"920995",10,"198679",10,"303612",13,"0",13,"0",10,"220326",10,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"0",10,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"0",10,"432996",10,"123920",10,"19214",10,"101340",13,"0",13,"0",10,"188522",10,"197342",10,"162420",10,"22993",13,"0",13,"0",13,"0",10,"11929",10,"884873",10,"480670",10,"57454",10,"26669",13,"0",13,"0",10,"320080",10,"628483",10,"10800",13,"0",13,"0",13,"0",13,"0",10,"617683",10,"0",30,"",30,"",30,"",30,"",30,"",10,"0",10,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"0",10,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"0",10,"0",13,"0",13,"0",10,"-431621",10,"268969",10,"162652",10,"0",10,"563318",10,"345603",10,"27648",10,"0",10,"0",10,"0",10,"190067",10,"4350624",10,"2044408",10,"325988",10,"0",10,"268969",10,"162652",10,"1548607",10,"183321",10,"249721","1"
"199412",10,"49084763",10,"128899635",10,"31180324",10,"24055000",10,"66836705",10,"30882606",10,"13481062",10,"17401544",10,"97719311",10,"2000477",10,"51360286",10,"15443574",30,"",10,"10055822",13,"0",10,"78860159",10,"29749276",10,"49110883","0",10,10,"37774556",10,"37936556",10,"0",10,"-162000",10,"97881311",10,"0",10,"97719311",10,"1188633",10,"238923",10,"2232040",10,"0",10,"2198350",10,"5206382",10,"11064328",10,"7404732",10,"0",10,"19760063",10,"19760063",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"915220",10,"915220",10,"0",10,"0",10,"1431497",10,"1431497",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"11500079",10,"9246084",10,"2180881",10,"73114",10,"11203851",10,"9246084",10,"1884653",10,"73114",10,"296228",10,"0",10,"296228",10,"0",10,"0",10,"0",10,"0",10,"0",10,"-2195847",10,"-1416506",10,"-91123",10,"-688218",10,"0",10,"0",10,"5489918",10,"5489918",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"873626",10,"682447",10,"191179",10,"0",10,"37774556",10,"36108723",10,"2280937",10,"-615104",10,"1806289",10,"-1806289",10,"37915012",10,"474648",10,"-615104",10,"18062729",10,"8129081",10,"1887060",10,"1493673",10,"1108776",10,"466132",10,"4978007",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"2510006",10,"710909",10,"160289",10,"207561",10,"154076",10,"64774",10,"1212397",10,"7370363",10,"2665940",10,"652282",10,"609482",10,"452427",10,"190201",10,"2800031",10,"6126430",10,"2359474",10,"816458",10,"506616",10,"376069",10,"158100",10,"1909713",10,"3867028",10,"215068",10,"64587",10,"319778",10,"237376",10,"99793",10,"2930426",10,"0",30,"",30,"",30,"",30,"",30,"",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"-3137110",10,"0",10,"0",10,"3137110",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"37936556",10,"14080472",10,"3580676",10,"0",10,"2328724",10,"979000",10,"16967684",10,"59164745",10,"60000000","1"
"199458",10,"2363250",10,"6843201",10,"1198446",30,"",10,"2834017",10,"2810738",10,"2303349",30,"",10,"5644755",10,"181108",10,"6136139",10,"1582204",10,"0",30,"",30,"",30,"",30,"",30,"","",30,10,"2787420",10,"3161475",10,"-504208",10,"-878263",10,"6523018",10,"0",10,"5644755",10,"194663",10,"26126",13,"0",13,"0",10,"83840",10,"233946",10,"538575",10,"317786",13,"0",10,"714987",30,"",30,"",30,"",13,"0",30,"",30,"",30,"",13,"0",30,"",30,"",30,"",13,"0",30,"",30,"",30,"",10,"220789",30,"",30,"",30,"",13,"0",30,"",30,"",30,"",13,"0",30,"",30,"",30,"",10,"1195240",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",13,"0",30,"",30,"",30,"",10,"20461",30,"",30,"",30,"",13,"0",30,"",10,"745863",30,"",13,"0",30,"",13,"0",30,"",30,"",30,"",10,"-109920",30,"",30,"",30,"",10,"2787420",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",10,"653201",10,"482433",10,"93071",10,"77679",13,"0",13,"0",10,"18",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"270886",10,"129494",10,"40959",10,"100433",13,"0",13,"0",10,"0",10,"554157",10,"278871",10,"75872",10,"199411",13,"0",13,"0",10,"3",10,"899997",10,"436044",10,"88650",10,"312046",13,"0",10,"63257",10,"0",10,"783234",10,"64482",10,"24104",10,"421812",10,"272836",13,"0",10,"0",13,"0",30,"",30,"",30,"",30,"",30,"",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"0",13,"0",13,"0",10,"-1111381",13,"0",13,"0",10,"1111381",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"3161475",10,"1391324",10,"322656",10,"0",10,"272836",10,"63257",10,"1111402",10,"2946046",10,"2394828","1"
"199582",10,"18837098",10,"50248291",10,"25189250",30,"",10,"14705342",10,"10353699",10,"8963615",30,"",10,"25059041",10,"3402637",10,"33797563",10,"15641118",10,"1645837",30,"",30,"",30,"",30,"",30,"","",30,10,"31820753",10,"30946509",10,"0",10,"874244",10,"24184797",10,"0",10,"25059041",10,"3189685",10,"2050875",10,"1696895",13,"0",10,"525027",13,"0",10,"7462482",10,"880855",13,"0",10,"9736928",30,"",30,"",30,"",13,"0",30,"",30,"",30,"",13,"0",30,"",30,"",30,"",13,"0",30,"",30,"",30,"",10,"4355977",30,"",30,"",30,"",10,"1729243",30,"",30,"",30,"",13,"0",30,"",30,"",30,"",10,"4286736",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",13,"0",30,"",30,"",30,"",10,"119787",30,"",30,"",30,"",13,"0",30,"",10,"9386468",30,"",13,"0",30,"",13,"0",30,"",30,"",30,"",10,"2205614",30,"",30,"",30,"",10,"31820753",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",10,"7687589",10,"5044079",10,"854960",10,"509892",10,"404820",10,"173987",10,"699851",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"1678068",10,"429600",10,"73858",10,"111301",10,"88365",10,"37978",10,"936966",10,"461368",10,"225367",10,"42392",10,"30601",10,"24295",10,"10442",10,"128271",10,"6314557",10,"2861569",10,"540409",10,"418824",10,"332518",10,"142912",10,"2018325",10,"9298545",10,"3433483",10,"666804",10,"616742",10,"489651",10,"210446",10,"3881419",10,"5506382",10,"459313",10,"97702",10,"365220",10,"289960",10,"124621",10,"4169566",13,"0",30,"",30,"",30,"",30,"",30,"",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"0",13,"0",13,"0",10,"-2052580",13,"0",13,"0",10,"2052580",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"30946509",10,"12453411",10,"2276125",10,"0",10,"1629609",10,"700386",10,"13886978",10,"19731528",10,"18837098","1"
"199607",10,"56807530",10,"100358284",10,"18490245",30,"",10,"30161711",10,"51706328",10,"46562158",30,"",10,"81868039",10,"5122523",10,"36135662",10,"10339673",10,"0",30,"",30,"",30,"",30,"",30,"","",30,10,"14568035",10,"22537974",10,"0",10,"-7969939",10,"89837978",10,"0",10,"81868039",10,"1027503",10,"236625",10,"1420798",10,"0",10,"1668939",10,"4320492",10,"8674357",10,"7521657",10,"0",10,"6308205",30,"",30,"",30,"",10,"0",30,"",30,"",30,"",10,"0",30,"",30,"",30,"",10,"0",30,"",30,"",30,"",10,"164160",30,"",30,"",30,"",10,"977306",30,"",30,"",30,"",10,"0",30,"",30,"",30,"",10,"6976287",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",10,"0",30,"",30,"",30,"",10,"-3977528",30,"",30,"",30,"",10,"0",30,"",10,"4119605",30,"",10,"0",30,"",10,"0",30,"",30,"",30,"",10,"0",30,"",30,"",30,"",10,"14568035",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",10,"6252512",10,"4590464",10,"986096",13,"0",13,"0",13,"0",10,"675952",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"1384050",10,"690453",10,"136939",13,"0",13,"0",13,"0",10,"556658",10,"2760892",10,"1489322",10,"272140",13,"0",13,"0",13,"0",10,"999430",10,"5380644",10,"2103872",10,"294234",13,"0",10,"1554615",10,"355888",10,"1072035",10,"1836217",10,"41252",10,"6634",13,"0",13,"0",13,"0",10,"1788331",13,"0",30,"",30,"",30,"",30,"",30,"",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"0",10,"4923659",10,"899019",10,"246415",10,"0",10,"0",10,"0",10,"3778225",10,"22537974",10,"9814382",10,"1942458",10,"0",10,"1554615",10,"355888",10,"8870631",10,"60842518",10,"56807530","1"
"199643",10,"18051340",10,"71054455",10,"40269393",30,"",10,"13679585",10,"17105477",10,"8725422",30,"",10,"30785062",10,"2462217",10,"43207385",10,"13246947",13,"0",30,"",30,"",30,"",30,"",30,"","",30,10,"50102450",10,"51415955",10,"2627010",10,"1313505",10,"32098567",10,"-2627010",10,"30785062",10,"6004304",10,"1328060",10,"5159538",13,"0",10,"0",10,"5282232",10,"17774134",10,"5282232",13,"0",10,"28500415",30,"",30,"",30,"",10,"0",30,"",30,"",30,"",10,"0",30,"",30,"",30,"",10,"0",30,"",30,"",30,"",10,"11271173",30,"",30,"",30,"",10,"22978",30,"",30,"",30,"",10,"0",30,"",30,"",30,"",10,"2532826",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",10,"0",30,"",30,"",30,"",10,"-21498",30,"",30,"",30,"",10,"0",30,"",10,"7504667",30,"",10,"0",30,"",10,"0",30,"",30,"",30,"",10,"291889",30,"",30,"",30,"",10,"50102450",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",10,"15492703",10,"8401707",10,"1489557",10,"380001",13,"0",13,"0",10,"5221438",10,"1065291",10,"853138",10,"175115",13,"0",13,"0",13,"0",10,"37038",10,"1340817",10,"33195",10,"5318",10,"42615",13,"0",13,"0",10,"1259689",10,"1005517",10,"352790",10,"165315",10,"349691",13,"0",13,"0",10,"137721",10,"7480821",10,"1507682",10,"545410",10,"3873314",13,"0",13,"0",10,"1554415",10,"12913523",10,"5253507",10,"877817",10,"551621",13,"0",10,"1048851",10,"5181727",10,"5510688",10,"1339920",10,"220329",10,"61953",13,"0",13,"0",10,"3888486",10,"5282232",30,"",30,"",30,"",30,"",30,"",10,"5282232",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"0",10,"441013",10,"67715",10,"-5259195",10,"1324968",13,"0",10,"3425499",10,"1324363",10,"0",10,"0",10,"0",10,"0",10,"0",10,"1324363",10,"51415955",10,"18182952",10,"3546576",10,"0",10,"1324968",10,"1048851",10,"27312608",10,"7628308",10,"8725422","1"
"199698",10,"13973241",10,"30516153",10,"24908690",30,"",10,"-11770843",10,"17378306",10,"15170952",30,"",10,"5607463",10,"3052609",10,"18145218",10,"9561049",10,"0",30,"",30,"",30,"",30,"",30,"","",30,10,"17729548",10,"17727389",10,"2",10,"2161",10,"5605302",10,"0",10,"5607463",10,"484600",10,"246361",10,"370364",10,"0",10,"774645",10,"4542322",10,"6418292",10,"5933692",10,"0",10,"5993092",30,"",30,"",30,"",10,"0",30,"",30,"",30,"",10,"0",30,"",30,"",30,"",10,"0",30,"",30,"",30,"",10,"333430",30,"",30,"",30,"",10,"370364",30,"",30,"",30,"",10,"0",30,"",30,"",30,"",10,"5940003",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",10,"0",30,"",30,"",30,"",10,"849357",30,"",30,"",30,"",10,"0",30,"",10,"5198112",30,"",10,"0",30,"",10,"0",30,"",30,"",30,"",10,"-954810",30,"",30,"",30,"",10,"17729548",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",10,"5405896",10,"2705393",10,"561506",10,"0",10,"360759",10,"0",10,"1778238",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"968935",10,"343104",10,"70554",10,"0",10,"69824",10,"0",10,"485453",10,"5141181",10,"2251065",10,"509045",10,"0",10,"337484",10,"0",10,"2043587",10,"3769622",10,"1023205",10,"265862",10,"0",10,"232748",10,"525538",10,"1722269",10,"2441755",10,"240080",10,"35025",10,"0",10,"162923",10,"0",10,"2003727",10,"0",30,"",30,"",30,"",30,"",30,"",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"17727389",10,"6562847",10,"1441992",10,"0",10,"1163738",10,"525538",10,"8033274",10,"14804224",10,"15170952","1"
"199847",10,"1488786000",10,"2303996000",10,"681598000",30,"",10,"979864000",10,"642534000",10,"330524000",30,"",10,"1622398000",10,"61517000",10,"750142000",10,"269681000",10,"0",30,"",30,"",30,"",30,"",30,"","",30,10,"1031132000",10,"1007182797",10,"-12718203",10,"11231000",10,"1611167000",10,"0",10,"1622398000",10,"932853",10,"2382887",10,"2080321",10,"0",10,"11432245",10,"48124470",10,"64952776",10,"58338199",10,"4305659",10,"152745000",30,"",30,"",30,"",10,"0",30,"",30,"",30,"",10,"0",30,"",30,"",30,"",10,"0",30,"",30,"",30,"",10,"147687000",30,"",30,"",30,"",10,"20708000",30,"",30,"",30,"",10,"0",30,"",30,"",30,"",10,"74866000",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",10,"0",30,"",30,"",30,"",10,"34643000",30,"",30,"",30,"",10,"394004000",30,"",10,"95055000",30,"",10,"0",30,"",10,"0",30,"",30,"",30,"",10,"111424000",30,"",30,"",30,"",10,"1031132000",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",10,"226167711",10,"99780967",10,"24198571",10,"10554822",10,"11634088",10,"2729390",10,"77269873",10,"147344245",10,"59250852",10,"14478758",10,"8763156",10,"8111283",10,"1537085",10,"55203111",10,"15207354",10,"7529566",10,"2227197",10,"905556",10,"809419",10,"157541",10,"3578075",10,"425901769",10,"185760157",10,"41444222",10,"12786510",10,"12553711",10,"4319370",10,"169037799",10,"17088073",10,"7678602",10,"1752067",10,"907985",10,"1152235",10,"272848",10,"5324336",10,"100109267",10,"44502004",10,"9001438",10,"4385757",10,"5064433",10,"1673729",10,"35481906",10,"71770424",10,"19227739",10,"4598077",10,"4178194",10,"5470951",10,"805097",10,"37490366",10,"0",30,"",30,"",30,"",30,"",30,"",10,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"0",10,"9302823",10,"2485846",10,"-42481980",10,"1462898",10,"1260329",10,"27970084",10,"3593954",10,"0",10,"0",10,"0",10,"0",10,"0",10,"3593954",10,"1007182797",10,"433032710",10,"100186176",10,"0",10,"46259018",10,"12755389",10,"414949504",10,"1248466000",10,"1253673000","1"
"199865",10,"51974341",10,"97559661",10,"20640117",30,"",10,"31217343",10,"45702201",10,"23791431",30,"",10,"76919544",10,"3527681",10,"49141492",10,"11404260",10,"0",30,"",30,"",30,"",30,"",30,"","",30,10,"32413170",10,"27625679",10,"0",10,"4787491",10,"72132053",10,"0",10,"76919544",10,"590679",10,"240624",10,"458534",10,"0",10,"1122886",10,"3277145",10,"5689868",10,"5286448",10,"0",10,"13706917",30,"",30,"",30,"",10,"126774",30,"",30,"",30,"",10,"0",30,"",30,"",30,"",10,"0",30,"",30,"",30,"",10,"661343",30,"",30,"",30,"",10,"458534",30,"",30,"",30,"",10,"0",30,"",30,"",30,"",10,"4515795",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",10,"0",30,"",30,"",30,"",10,"6147509",30,"",30,"",30,"",10,"0",30,"",10,"6101279",30,"",10,"0",30,"",10,"0",30,"",30,"",30,"",10,"695019",30,"",30,"",30,"",10,"32413170",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",10,"8642524",10,"3958536",10,"1082263",10,"966198",10,"380598",10,"136780",10,"2118149",10,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"0",10,"785373",10,"104760",10,"30459",10,"5648",10,"2225",10,"800",10,"641481",10,"2321280",10,"658902",10,"175096",10,"240961",10,"91917",10,"34111",10,"1120293",10,"3990026",10,"1318486",10,"378746",10,"478158",10,"188352",10,"67690",10,"1558594",10,"6242612",10,"1829223",10,"624014",10,"352500",10,"138854",10,"49901",10,"3248120",10,"5643864",10,"258597",10,"62438",10,"2438792",10,"960671",10,"345246",10,"1578120",10,"0",30,"",30,"",30,"",30,"",30,"",10,"0",10,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"0",10,"0",13,"0",13,"0",13,"0",13,"0",13,"0",10,"0",10,"0",10,"890929",10,"262024",10,"-4482257",10,"88244",10,"31713",10,"3209347",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"27625679",10,"9019433",10,"2615040",10,"0",10,"1850861",10,"666241",10,"13474104",10,"38437862",10,"42630075","1"
"199883",10,"0",10,"727487",10,"17975",30,"",10,"691206",10,"18306",10,"0",30,"",10,"709512",10,"0",10,"0",10,"0",10,"0",30,"",30,"",30,"",30,"",30,"","",30,10,"1286312",10,"2144778",10,"0",10,"-858466",10,"155878",10,"1412100",10,"709512",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"0",10,"1254495",30,"",30,"",30,"",10,"0",30,"",30,"",30,"",10,"0",30,"",30,"",30,"",10,"0",30,"",30,"",30,"",10,"0",30,"",30,"",30,"",10,"0",30,"",30,"",30,"",10,"0",30,"",30,"",30,"",10,"27294",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",10,"0",30,"",30,"",30,"",10,"0",30,"",30,"",30,"",10,"4523",30,"",10,"0",30,"",30,"",30,"",30,"",30,"",30,"",30,"",10,"0",30,"",30,"",30,"",10,"1286312",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",10,"1357009",10,"1099054",10,"224728",10,"0",13,"0",13,"0",10,"33227",10,"0",10,"0",10,"0",10,"0",13,"0",13,"0",10,"0",10,"0",10,"0",10,"0",10,"0",13,"0",13,"0",10,"0",10,"91194",10,"45956",10,"9605",10,"68",13,"0",13,"0",10,"35565",10,"5244",10,"0",10,"0",10,"310",13,"0",13,"0",10,"4934",10,"681138",10,"0",10,"0",10,"386006",13,"0",13,"0",10,"295132",10,"10193",13,"0",13,"0",13,"0",13,"0",13,"0",10,"10193",13,"0",30,"",30,"",30,"",30,"",30,"",13,"0",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",10,"0",13,"0",13,"0",10,"-386384",13,"0",13,"0",10,"386384",10,"0",10,"0",10,"0",10,"0",10,"0",13,"0",10,"0",10,"2144778",10,"1145010",10,"234333",10,"0",10,"0",13,"0",10,"765435",30,"",30,"","2"
