unitid,line,"xefres01",efres01,"xefres02",efres02
"130624","99",12,"301",12,"247"
"130697","1",10,"2",10,"2"
"130697","4",10,"1",10,"1"
"130697","5",10,"3",10,"3"
"130697","6",10,"39",10,"38"
"130697","8",10,"7",10,"7"
"130697","9",10,"62",10,"62"
"130697","10",10,"1",10,"1"
"130697","11",10,"8",10,"8"
"130697","12",10,"6",10,"6"
"130697","13",10,"6",10,"6"
"130697","15",10,"1",10,"1"
"130697","16",10,"2",10,"2"
"130697","17",10,"15",10,"14"
"130697","18",10,"3",10,"3"
"130697","19",10,"2",10,"2"
"130697","20",10,"2",10,"2"
"130697","23",10,"11",10,"11"
"130697","24",10,"18",10,"18"
"130697","25",10,"92",10,"91"
"130697","26",10,"2",10,"2"
"130697","27",10,"10",10,"10"
"130697","29",10,"4",10,"4"
"130697","31",10,"1",10,"1"
"130697","32",10,"1",10,"1"
"130697","33",10,"17",10,"17"
"130697","34",10,"52",10,"52"
"130697","36",10,"184",10,"184"
"130697","37",10,"7",10,"7"
"130697","39",10,"14",10,"14"
"130697","41",10,"6",10,"6"
"130697","42",10,"32",10,"31"
"130697","44",10,"6",10,"6"
"130697","47",10,"2",10,"2"
"130697","48",10,"13",10,"13"
"130697","49",10,"2",10,"2"
"130697","50",10,"11",10,"11"
"130697","51",10,"7",10,"6"
"130697","53",10,"12",10,"12"
"130697","54",10,"1",10,"1"
"130697","55",10,"7",10,"7"
"130697","78",10,"1",10,"1"
"130697","90",10,"48",10,"48"
"130697","98",12,"0",31,""
"130697","99",12,"721",12,"716"
"130776","9",10,"804",10,"762"
"130776","12",10,"1",10,"1"
"130776","23",10,"1",10,"1"
"130776","24",10,"2",10,"2"
"130776","25",10,"5",10,"5"
"130776","33",10,"2",10,"2"
"130776","34",10,"21",10,"21"
"130776","36",10,"91",10,"90"
"130776","42",10,"5",10,"5"
"130776","44",10,"4",10,"4"
"130776","57",10,"3",10,"3"
"130776","98",12,"0",31,""
"130776","99",12,"939",12,"896"
"130794","1",10,"6",10,"6"
"130794","2",10,"1",10,"1"
"130794","4",10,"5",10,"5"
"130794","5",10,"1",10,"1"
"130794","6",10,"161",10,"156"
"130794","8",10,"10",10,"10"
"130794","9",10,"101",10,"97"
"130794","10",10,"6",10,"6"
"130794","11",10,"12",10,"12"
"130794","12",10,"40",10,"40"
"130794","13",10,"26",10,"26"
"130794","15",10,"7",10,"7"
"130794","16",10,"2",10,"1"
"130794","17",10,"41",10,"40"
"130794","18",10,"6",10,"6"
"130794","19",10,"7",10,"7"
"130794","20",10,"5",10,"5"
"130794","21",10,"10",10,"8"
"130794","22",10,"9",10,"8"
"130794","23",10,"11",10,"11"
"130794","24",10,"53",10,"52"
"130794","25",10,"70",10,"65"
"130794","26",10,"26",10,"25"
"130794","27",10,"11",10,"10"
"130794","28",10,"5",10,"5"
"130794","29",10,"7",10,"7"
"130794","31",10,"3",10,"3"
"130794","32",10,"2",10,"2"
"130794","33",10,"9",10,"9"
"130794","34",10,"77",10,"74"
"130794","35",10,"1",10,"1"
"130794","36",10,"232",10,"223"
"110097","4",10,"22",10,"22"
"110097","5",10,"1",10,"1"
"110097","6",10,"421",10,"421"
"110097","8",10,"13",10,"13"
"110097","10",10,"1",10,"1"
"110097","13",10,"2",10,"2"
"110097","15",10,"4",10,"4"
"110097","16",10,"4",10,"4"
"110097","17",10,"1",10,"1"
"110097","18",10,"1",10,"1"
"110097","19",10,"1",10,"1"
"110097","20",10,"4",10,"4"
"110097","21",10,"1",10,"1"
"110097","23",10,"2",10,"2"
"110097","24",10,"1",10,"1"
"110097","26",10,"3",10,"3"
"110097","27",10,"3",10,"3"
"110097","29",10,"3",10,"3"
"110097","30",10,"4",10,"4"
"110097","31",10,"1",10,"1"
"110097","32",10,"9",10,"9"
"110097","34",10,"1",10,"1"
"110097","35",10,"4",10,"4"
"110097","37",10,"1",10,"1"
"110097","38",10,"1",10,"1"
"110097","39",10,"1",10,"1"
"110097","40",10,"2",10,"2"
"110097","41",10,"21",10,"21"
"110097","42",10,"1",10,"1"
"110097","48",10,"8",10,"8"
"110097","49",10,"1",10,"1"
"110097","53",10,"36",10,"36"
"110097","55",10,"1",10,"1"
"110097","57",10,"2",10,"2"
"110097","69",10,"1",10,"1"
"110097","90",10,"4",10,"4"
"110097","98",12,"13",31,""
"110097","99",12,"603",12,"590"
"110176","1",10,"2",10,"2"
"110176","2",10,"4",10,"3"
"110176","4",10,"7",10,"5"
"110176","5",10,"1",10,"1"
"110176","6",10,"876",10,"665"
"110176","8",10,"8",10,"6"
"110176","11",10,"1",10,"0"
"110176","12",10,"2",10,"2"
"110176","15",10,"5",10,"3"
"110176","16",10,"1",10,"1"
"110176","17",10,"5",10,"4"
"110176","18",10,"1",10,"1"
"110176","19",10,"1",10,"1"
"110176","21",10,"1",10,"1"
"110176","22",10,"2",10,"1"
"110176","26",10,"4",10,"2"
"110176","27",10,"8",10,"5"
"110176","29",10,"3",10,"3"
"110176","30",10,"2",10,"2"
"110176","31",10,"4",10,"3"
"110176","32",10,"13",10,"11"
"110176","34",10,"1",10,"1"
"110176","35",10,"2",10,"2"
"110176","36",10,"4",10,"2"
"110176","37",10,"1",10,"1"
"110176","38",10,"3",10,"1"
"110176","39",10,"2",10,"2"
"110176","40",10,"3",10,"3"
"110176","41",10,"4",10,"2"
"110176","42",10,"1",10,"0"
"110176","48",10,"11",10,"9"
"110176","49",10,"2",10,"0"
"110176","51",10,"1",10,"0"
"110176","53",10,"13",10,"8"
"110176","55",10,"3",10,"1"
"110176","66",10,"1",10,"0"
"110176","90",10,"15",10,"4"
"110176","98",12,"0",31,""
"110176","99",12,"1018",12,"758"
"110185","6",10,"78",10,"78"
"110185","98",12,"0",31,""
"110185","99",12,"78",12,"78"
"110219","98",12,"5",31,""
"110219","99",12,"5",31,""
"110246","6",10,"1079",10,"699"
"110246","57",10,"96",10,"16"
"110246","98",12,"0",31,""
"110246","99",12,"1175",12,"715"
"110316","6",10,"1",10,"1"
"110316","98",12,"31",31,""
"110316","99",12,"32",12,"1"
"110325","98",12,"433",31,""
"110325","99",12,"433",31,""
"110334","6",10,"712",10,"402"
"110334","57",10,"39",10,"12"
"110334","98",12,"0",31,""
"110334","99",12,"751",12,"414"
"110361","5",10,"2",10,"2"
"110361","6",10,"190",10,"174"
"110361","15",10,"1",10,"1"
"110361","16",10,"1",10,"1"
"110361","17",10,"1",10,"1"
"110361","32",10,"2",10,"2"
"110361","37",10,"1",10,"1"
"110361","41",10,"2",10,"2"
"110361","48",10,"2",10,"2"
"110361","53",10,"2",10,"2"
"110361","98",12,"0",31,""
"110361","99",12,"204",12,"188"
"110370","2",10,"2",31,""
"110370","4",10,"3",10,"1"
"110370","6",10,"77",10,"51"
"110370","8",10,"4",10,"2"
"110370","11",10,"1",31,""
"110370","12",10,"2",10,"1"
"110370","15",10,"3",10,"1"
"110370","16",10,"1",31,""
"110370","17",10,"1",31,""
"110370","19",10,"1",31,""
"110370","24",10,"1",31,""
"110370","25",10,"2",31,""
"110370","26",10,"3",10,"2"
"110370","27",10,"3",31,""
"110370","29",10,"1",31,""
"110370","30",10,"1",31,""
"110370","34",10,"2",10,"1"
"110370","36",10,"2",10,"1"
"110370","41",10,"1",31,""
"110370","45",10,"1",31,""
"110370","47",10,"1",31,""
"110370","48",10,"4",10,"2"
"110370","49",10,"2",31,""
"110370","53",10,"2",10,"1"
"110370","55",10,"1",31,""
"110370","90",10,"7",31,""
"110370","98",12,"1",31,""
"110370","99",12,"130",12,"63"
"110404","1",10,"1",10,"1"
"110404","2",10,"1",10,"1"
"110404","4",10,"1",10,"1"
"110404","5",10,"3",10,"3"
"110404","6",10,"52",10,"52"
"110404","8",10,"3",10,"3"
"110404","9",10,"5",10,"5"
"110404","12",10,"8",10,"8"
"110404","13",10,"1",10,"1"
"110404","15",10,"2",10,"2"
"110404","16",10,"1",10,"1"
"110404","17",10,"3",10,"3"
"110404","18",10,"1",10,"1"
"110404","19",10,"4",10,"4"
"110404","20",10,"3",10,"3"
"110404","23",10,"1",10,"1"
"110404","24",10,"5",10,"5"
"110404","25",10,"5",10,"5"
"110404","26",10,"4",10,"4"
"110404","27",10,"6",10,"6"
"110404","28",10,"2",10,"2"
"110404","29",10,"2",10,"2"
"110404","30",10,"3",10,"3"
"110404","32",10,"1",10,"1"
"110404","34",10,"7",10,"7"
"110404","36",10,"10",10,"10"
"110404","37",10,"2",10,"2"
"110404","39",10,"3",10,"3"
"110404","41",10,"4",10,"4"
"110404","42",10,"3",10,"3"
"110404","47",10,"2",10,"2"
"110404","48",10,"18",10,"18"
"110404","49",10,"3",10,"3"
"110404","50",10,"1",10,"1"
"110404","51",10,"7",10,"7"
"110404","53",10,"4",10,"4"
"110404","55",10,"2",10,"2"
"110404","56",10,"1",10,"1"
"110404","57",10,"3",10,"3"
"110404","90",10,"17",10,"17"
"110404","98",12,"0",31,""
"110404","99",12,"205",12,"205"
"110413","4",10,"8",10,"8"
"110413","6",10,"270",10,"268"
"110413","8",10,"11",10,"11"
"110413","13",10,"1",10,"1"
"110413","15",10,"8",10,"8"
"110413","16",10,"2",10,"2"
"110413","18",10,"1",10,"1"
"110413","27",10,"5",10,"5"
"110413","30",10,"1",10,"1"
"110413","31",10,"1",10,"1"
"110413","32",10,"10",10,"10"
"110413","34",10,"1",10,"1"
"110413","36",10,"1",10,"1"
"110413","39",10,"1",10,"1"
"110413","41",10,"5",10,"5"
"110413","49",10,"4",10,"4"
"110413","53",10,"19",10,"19"
"110413","55",10,"2",10,"2"
"110413","90",10,"13",10,"10"
"110413","98",12,"0",31,""
"110413","99",12,"364",12,"359"
"110422","2",10,"5",10,"5"
"110422","4",10,"18",10,"18"
"110422","5",10,"1",10,"0"
"110422","6",10,"2888",10,"2841"
"110422","8",10,"10",10,"9"
"110422","9",10,"2",10,"2"
"110422","15",10,"10",10,"10"
"110422","16",10,"16",10,"16"
"110422","17",10,"1",10,"1"
"110422","18",10,"3",10,"3"
"110422","20",10,"2",10,"2"
"110422","21",10,"1",10,"1"
"110422","22",10,"2",10,"2"
"110422","23",10,"1",10,"0"
"110422","25",10,"2",10,"2"
"110422","29",10,"2",10,"2"
"110422","30",10,"3",10,"3"
"110422","32",10,"20",10,"19"
"110422","33",10,"2",10,"2"
"110422","35",10,"2",10,"2"
"110422","36",10,"2",10,"2"
"110422","39",10,"1",10,"1"
"110422","40",10,"2",10,"2"
"110422","41",10,"38",10,"37"
"110422","42",10,"2",10,"2"
"110422","47",10,"2",10,"2"
"110422","48",10,"4",10,"4"
"110422","49",10,"5",10,"5"
"110422","51",10,"2",10,"2"
"110422","53",10,"47",10,"46"
"110422","55",10,"1",10,"1"
"110422","72",10,"1",10,"1"
"110422","90",10,"13",10,"6"
"110422","98",12,"0",31,""
"110422","99",12,"3111",12,"3051"
"110486","6",10,"553",10,"521"
"110486","20",10,"1",31,""
"110486","39",10,"1",10,"1"
"110486","51",10,"1",10,"1"
"110486","53",10,"2",10,"2"
"110486","55",10,"1",10,"1"
"110486","66",10,"1",10,"1"
"110486","90",10,"3",10,"1"
"110486","98",12,"0",31,""
"110486","99",12,"563",12,"528"
"110495","2",10,"1",10,"1"
"110495","6",10,"552",10,"527"
"110495","26",10,"1",10,"1"
"110495","34",10,"1",10,"0"
"110495","49",10,"1",10,"1"
"110495","53",10,"1",10,"1"
"110495","90",10,"68",10,"62"
"110495","98",12,"0",31,""
"110495","99",12,"625",12,"593"
"110510","4",10,"1",10,"1"
"110510","6",10,"1179",10,"1106"
"110510","8",10,"1",10,"1"
"110510","35",10,"1",10,"1"
"110510","36",10,"1",10,"1"
"110510","39",10,"1",10,"1"
"110510","53",10,"1",10,"1"
"110510","90",10,"13",10,"7"
"110510","98",12,"0",31,""
"110510","99",12,"1198",12,"1119"
"110529","1",10,"1",10,"1"
"110529","6",10,"2744",10,"2688"
"110529","8",10,"1",10,"1"
"110529","15",10,"2",10,"2"
"110529","17",10,"1",10,"1"
"110529","26",10,"1",10,"1"
"110529","35",10,"2",10,"2"
"110529","36",10,"1",10,"1"
"110529","39",10,"1",10,"1"
"110529","41",10,"1",10,"1"
"110529","47",10,"1",10,"1"
"110529","48",10,"2",10,"2"
"110529","49",10,"1",10,"1"
"110529","51",10,"1",10,"1"
"110529","53",10,"2",10,"2"
"110529","90",10,"7",10,"5"
"110529","98",12,"0",31,""
"110529","99",12,"2769",12,"2711"
"110538","2",10,"1",10,"1"
"110538","4",10,"2",10,"2"
"110538","6",10,"1934",10,"1889"
"110538","8",10,"2",10,"2"
"110538","17",10,"1",10,"1"
"110662","6",10,"3970",10,"3927"
"110662","8",10,"3",10,"3"
"110662","9",10,"2",10,"2"
"110662","12",10,"9",10,"9"
"110662","13",10,"1",10,"1"
"110662","15",10,"29",10,"29"
"110662","16",10,"1",10,"1"
"110662","17",10,"13",10,"11"
"110662","18",10,"1",10,"1"
"110662","24",10,"2",10,"1"
"110662","25",10,"6",10,"6"
"110662","26",10,"3",10,"2"
"110662","27",10,"1",10,"1"
"110662","29",10,"3",10,"2"
"110662","30",10,"2",10,"2"
"110662","31",10,"1",10,"1"
"110662","32",10,"9",10,"9"
"110662","34",10,"8",10,"7"
"110662","35",10,"2",10,"2"
"110662","36",10,"16",10,"16"
"110662","37",10,"3",10,"3"
"110662","39",10,"6",10,"6"
"110662","40",10,"2",10,"2"
"110662","41",10,"7",10,"6"
"110662","42",10,"5",10,"4"
"110662","47",10,"3",10,"3"
"110662","48",10,"19",10,"18"
"110662","49",10,"2",10,"2"
"110662","51",10,"5",10,"4"
"110662","53",10,"9",10,"9"
"110662","57",10,"1",10,"1"
"110662","66",10,"2",10,"2"
"110662","72",10,"2",10,"2"
"110662","90",10,"43",10,"33"
"110662","98",12,"0",31,""
"110662","99",12,"4203",12,"4139"
"110671","2",10,"1",10,"1"
"110671","4",10,"1",10,"1"
"110671","6",10,"3079",10,"2891"
"110671","12",10,"1",10,"1"
"110671","15",10,"1",10,"1"
"110671","21",10,"1",10,"1"
"110671","29",10,"1",10,"1"
"110671","32",10,"1",10,"1"
"110671","33",10,"1",10,"1"
"110671","39",10,"1",10,"1"
"110671","41",10,"1",10,"1"
"110671","42",10,"2",10,"2"
"110671","47",10,"1",10,"1"
"110671","48",10,"4",10,"4"
"110671","49",10,"1",10,"1"
"110671","53",10,"1",10,"1"
"110671","54",10,"1",10,"1"
"110671","57",10,"19",10,"1"
"110671","66",10,"1",10,"1"
"110671","90",10,"11",10,"9"
"110671","98",12,"0",31,""
"110671","99",12,"3130",12,"2922"
"110680","2",10,"3",10,"3"
"110680","4",10,"6",10,"6"
"110680","5",10,"2",10,"2"
"110680","6",10,"3017",10,"2989"
"110680","8",10,"7",10,"7"
"110680","9",10,"2",10,"2"
"110680","13",10,"2",10,"2"
"110680","15",10,"6",10,"6"
"110680","16",10,"1",10,"1"
"110680","17",10,"4",10,"4"
"110680","19",10,"2",10,"2"
"110680","20",10,"1",10,"1"
"110680","26",10,"1",10,"1"
"110680","27",10,"2",10,"2"
"110680","29",10,"1",10,"1"
"110680","32",10,"9",10,"9"
"110680","34",10,"1",10,"1"
"110680","35",10,"9",10,"9"
"110680","41",10,"5",10,"5"
"110680","42",10,"3",10,"3"
"110680","48",10,"2",10,"2"
"110680","49",10,"1",10,"1"
"110680","51",10,"1",10,"1"
"110680","53",10,"18",10,"17"
"110680","54",10,"1",10,"1"
"110680","55",10,"1",10,"1"
"110680","66",10,"2",10,"2"
"110680","90",10,"14",10,"12"
"110680","98",12,"0",31,""
"110680","99",12,"3124",12,"3093"
"110705","1",10,"1",10,"1"
"110705","2",10,"1",10,"1"
"110705","4",10,"19",10,"19"
"110705","6",10,"3190",10,"3155"
"110705","8",10,"19",10,"18"
"110705","11",10,"1",10,"1"
"110705","12",10,"4",10,"4"
"110705","13",10,"2",10,"2"
"110705","15",10,"9",10,"8"
"110705","16",10,"6",10,"6"
"110705","17",10,"11",10,"11"
"110705","18",10,"1",10,"1"
"110705","19",10,"1",10,"1"
"110705","20",10,"4",10,"3"
"110705","21",10,"1",10,"1"
"110705","22",10,"1",10,"1"
"110705","23",10,"1",10,"1"
"110705","24",10,"4",10,"4"
"110705","25",10,"11",10,"11"
"110705","26",10,"2",10,"2"
"110705","27",10,"3",10,"3"
"110705","29",10,"1",10,"1"
"110705","30",10,"1",10,"1"
"110705","31",10,"1",10,"1"
"110705","32",10,"13",10,"13"
"110705","34",10,"6",10,"6"
"110705","35",10,"5",10,"5"
"110705","36",10,"6",10,"6"
"110705","39",10,"2",10,"2"
"110705","40",10,"2",10,"2"
"110705","41",10,"18",10,"18"
"110705","42",10,"4",10,"4"
"110705","44",10,"1",10,"1"
"110705","45",10,"2",10,"2"
"110705","47",10,"1",10,"0"
"110705","48",10,"12",10,"11"
"110705","49",10,"8",10,"8"
"110705","51",10,"3",10,"3"
"110705","53",10,"21",10,"21"
"110705","55",10,"1",10,"1"
"110705","72",10,"1",10,"1"
"110705","90",10,"24",10,"18"
"110705","98",12,"0",31,""
"110705","99",12,"3425",12,"3379"
"110714","2",10,"3",10,"3"
"110714","4",10,"4",10,"4"
"110714","5",10,"1",10,"1"
"110714","6",10,"2687",10,"2547"
"110714","8",10,"16",10,"15"
"110714","9",10,"5",10,"5"
"110714","11",10,"2",10,"2"
"110714","12",10,"2",10,"2"
"110714","13",10,"1",10,"1"
"110714","15",10,"12",10,"11"
"110714","17",10,"13",10,"11"
"110714","18",10,"2",10,"2"
"110714","19",10,"3",10,"2"
"110714","22",10,"1",10,"1"
"110714","23",10,"3",10,"2"
"110714","24",10,"5",10,"4"
"110714","25",10,"11",10,"11"
"110714","26",10,"7",10,"7"
"110714","27",10,"6",10,"6"
"110714","29",10,"7",10,"7"
"110714","30",10,"4",10,"4"
"110714","31",10,"1",10,"1"
"110714","32",10,"7",10,"7"
"110714","34",10,"6",10,"4"
"110714","35",10,"7",10,"7"
"110714","36",10,"6",10,"6"
"110714","37",10,"2",10,"2"
"110714","39",10,"3",10,"3"
"110714","40",10,"2",10,"2"
"110714","41",10,"16",10,"16"
"110714","42",10,"2",10,"2"
"110714","44",10,"1",10,"1"
"110714","46",10,"1",10,"1"
"110714","47",10,"3",10,"3"
"110714","48",10,"10",10,"9"
"110714","49",10,"2",10,"2"
"110714","50",10,"3",10,"3"
"110714","51",10,"6",10,"6"
"110714","53",10,"19",10,"19"
"110714","55",10,"5",10,"5"
"110714","56",10,"1",10,"1"
"110714","57",10,"1",10,"1"
"110714","90",10,"16",10,"14"
"110714","98",12,"0",31,""
"110714","99",12,"2915",12,"2763"
"110875","98",12,"74",31,""
"110875","99",12,"74",31,""
"110893","1",10,"1",10,"0"
"110893","6",10,"329",10,"0"
"110893","8",10,"1",10,"0"
"110893","15",10,"1",10,"0"
"110893","27",10,"1",10,"0"
"110893","51",10,"1",10,"0"
"110893","98",12,"64",31,""
"110893","99",12,"398",12,"0"
"110918","6",10,"30",10,"5"
"110918","98",12,"1",31,""
"110918","99",12,"31",12,"5"
"110945","6",10,"15",10,"5"
"110945","98",12,"0",31,""
"110945","99",12,"15",12,"5"
"111009","1",10,"1",10,"1"
"111009","2",10,"1",31,""
"111009","4",10,"4",10,"1"
"111009","5",10,"1",31,""
"111009","6",10,"844",10,"38"
"111009","8",10,"8",31,""
"111009","9",10,"2",31,""
"111009","11",10,"1",31,""
"111009","12",10,"5",31,""
"111009","13",10,"2",31,""
"111009","15",10,"3",31,""
"111009","16",10,"1",31,""
"111009","17",10,"5",31,""
"111009","18",10,"2",31,""
"111009","22",10,"3",31,""
"111009","23",10,"1",31,""
"111009","24",10,"2",31,""
"111009","25",10,"5",31,""
"111009","26",10,"2",31,""
"111009","27",10,"2",31,""
"111009","29",10,"3",31,""
"111009","30",10,"3",31,""
"111009","32",10,"9",31,""
"111009","34",10,"2",31,""
"111009","35",10,"5",31,""
"111009","36",10,"4",31,""
"111009","37",10,"1",31,""
"111009","39",10,"4",31,""
"111009","41",10,"2",31,""
"111009","48",10,"7",31,""
"111009","49",10,"2",31,""
"111009","50",10,"1",31,""
"111009","51",10,"1",31,""
"111009","53",10,"7",31,""
"111009","55",10,"4",31,""
"111009","66",10,"1",31,""
"111009","98",12,"3",31,""
"111009","99",12,"954",12,"40"
"111054","98",12,"88",31,""
"111054","99",12,"88",31,""
"111081","4",10,"1",10,"1"
"111081","6",10,"54",10,"49"
"111081","8",10,"1",10,"1"
"111081","9",10,"1",10,"1"
"111081","12",10,"1",10,"1"
"111081","15",10,"1",10,"1"
"111081","17",10,"2",10,"1"
"111081","19",10,"1",10,"1"
"111081","24",10,"2",10,"1"
"111081","25",10,"1",10,"1"
"111081","32",10,"3",10,"2"
"111081","33",10,"1",10,"1"
"111081","34",10,"1",10,"1"
"111081","35",10,"1",10,"0"
"111081","36",10,"7",10,"6"
"111081","37",10,"1",10,"1"
"111081","39",10,"1",10,"1"
"111081","41",10,"1",10,"1"
"111081","42",10,"2",10,"1"
"111081","44",10,"1",10,"1"
"111081","47",10,"1",10,"1"
"111081","48",10,"3",10,"3"
"111081","49",10,"1",10,"1"
"111081","51",10,"4",10,"4"
"111081","53",10,"3",10,"3"
"111081","55",10,"1",10,"1"
"111081","90",10,"14",10,"6"
"111081","98",12,"0",31,""
"111081","99",12,"111",12,"92"
"111188","2",10,"1",10,"1"
"111188","6",10,"84",10,"72"
"111188","15",10,"1",10,"1"
"111188","17",10,"1",10,"1"
"111188","26",10,"1",10,"0"
"111188","32",10,"1",10,"1"
"111188","41",10,"2",10,"2"
"111188","53",10,"5",10,"5"
"111188","90",10,"3",10,"1"
"111188","98",12,"0",31,""
"111188","99",12,"99",12,"84"
"111230","98",12,"167",31,""
"111230","99",12,"167",31,""
"111434","6",10,"377",10,"212"
"111434","57",10,"15",10,"5"
"111434","98",12,"0",31,""
"111434","99",12,"392",12,"217"
"111461","6",10,"1084",10,"807"
"111461","57",10,"58",10,"24"
"111461","98",12,"0",31,""
"111461","99",12,"1142",12,"831"
"111513","4",10,"2",10,"0"
"111513","6",10,"223",10,"0"
"132268","25",10,"13",31,""
"153384","47",10,"4",10,"4"
"166674","24",10,"2",10,"2"
"166674","25",10,"159",10,"129"
"166674","29",10,"2",10,"2"
"166674","33",10,"8",10,"8"
"166674","34",10,"2",10,"2"
"155566","5",10,"1",10,"1"
"155566","8",10,"2",10,"2"
"155566","9",10,"4",10,"4"
"155566","12",10,"1",10,"1"
"155566","17",10,"3",10,"3"
"155566","18",10,"1",10,"1"
"155566","20",10,"219",10,"199"
"155566","22",10,"1",10,"1"
"155566","24",10,"1",10,"1"
"155566","26",10,"1",10,"1"
"155566","29",10,"6",10,"6"
"155566","31",10,"3",10,"2"
"155566","35",10,"2",10,"2"
"155566","39",10,"4",10,"4"
"155566","40",10,"6",10,"6"
"155566","47",10,"2",10,"2"
"155566","48",10,"5",10,"2"
"155566","51",10,"1",10,"0"
"155566","98",12,"0",31,""
"155566","99",12,"265",12,"240"
"155593","20",10,"185",10,"145"
"155593","29",10,"2",10,"2"
"155593","31",10,"6",10,"4"
"155593","98",12,"0",31,""
"155593","99",12,"193",12,"151"
"155609","20",10,"130",10,"16"
"155609","98",12,"0",31,""
"155609","99",12,"130",12,"16"
"155618","20",10,"374",10,"213"
"155618","98",12,"0",31,""
"155618","99",12,"374",12,"213"
"155627","8",10,"3",10,"3"
"155627","12",10,"4",10,"4"
"155627","20",10,"61",10,"61"
"155627","29",10,"16",10,"16"
"155627","31",10,"1",10,"1"
"155627","40",10,"8",10,"8"
"155627","48",10,"18",10,"18"
"155627","98",12,"0",31,""
"155627","99",12,"111",12,"111"
"155681","5",10,"1",10,"1"
"155681","8",10,"2",10,"2"
"155681","20",10,"735",10,"632"
"155681","29",10,"125",10,"114"
"155681","31",10,"2",10,"1"
"155681","39",10,"2",10,"1"
"155681","40",10,"17",10,"17"
"155681","48",10,"1",10,"1"
"155681","90",10,"17",10,"8"
"155681","98",12,"5",31,""
"155681","99",12,"907",12,"777"
"155715","2",10,"1",10,"1"
"155715","4",10,"1",10,"1"
"155715","5",10,"9",10,"9"
"155715","8",10,"1",10,"1"
"155715","9",10,"1",10,"1"
"155715","12",10,"1",10,"1"
"155715","13",10,"1",10,"1"
"155715","17",10,"1",10,"1"
"155715","20",10,"170",10,"156"
"155715","24",10,"2",10,"1"
"155715","29",10,"2",10,"0"
"155715","31",10,"5",10,"5"
"155715","34",10,"2",10,"2"
"155715","36",10,"3",10,"2"
"155715","39",10,"1",10,"1"
"155715","40",10,"19",10,"19"
"155715","42",10,"1",10,"1"
"155715","45",10,"1",10,"1"
"155715","48",10,"11",10,"10"
"155715","90",10,"4",31,""
"155715","98",12,"0",31,""
"155715","99",12,"237",12,"214"
"155812","8",10,"3",10,"3"
"155812","20",10,"46",10,"46"
"155812","29",10,"15",10,"15"
"155812","35",10,"1",10,"1"
"155812","40",10,"4",10,"4"
"155812","48",10,"7",10,"7"
"155812","56",10,"1",10,"1"
"155812","90",10,"1",10,"1"
"155812","98",12,"0",31,""
"155812","99",12,"78",12,"78"
"155830","20",10,"169",10,"35"
"155830","29",10,"2",10,"2"
"155830","98",12,"0",31,""
"155830","99",12,"171",12,"37"
"155858","20",10,"213",10,"155"
"155858","40",10,"25",10,"18"
"155858","48",10,"6",10,"4"
"155858","90",10,"1",10,"0"
"155858","98",12,"0",31,""
"155858","99",12,"245",12,"177"
"155876","98",12,"67",31,""
"155876","99",12,"67",31,""
"155900","2",10,"1",10,"1"
"155900","5",10,"2",10,"2"
"155900","8",10,"7",10,"7"
"155900","13",10,"1",10,"1"
"155900","20",10,"80",10,"80"
"155900","29",10,"1",10,"1"
"155900","31",10,"1",10,"1"
"155900","40",10,"28",10,"28"
"155900","48",10,"15",10,"15"
"155900","51",10,"1",10,"1"
"155900","98",12,"0",31,""
"155900","99",12,"137",12,"137"
"155937","4",10,"1",10,"1"
"155937","5",10,"1",10,"1"
"155937","8",10,"12",10,"12"
"155937","16",10,"1",10,"1"
"155937","20",10,"76",10,"73"
"155937","31",10,"2",10,"2"
"155937","35",10,"6",10,"6"
"155937","40",10,"8",10,"7"
"155937","41",10,"1",10,"1"
"155937","48",10,"15",10,"15"
"155937","55",10,"1",10,"1"
"155937","56",10,"1",10,"0"
"155937","90",10,"3",31,""
"155937","98",12,"1",31,""
"155937","99",12,"129",12,"120"
"155973","5",10,"2",10,"2"
"155973","6",10,"1",10,"1"
"155973","8",10,"5",10,"5"
"155973","16",10,"2",10,"2"
"155973","20",10,"59",10,"59"
"155973","22",10,"2",10,"2"
"155973","26",10,"1",10,"1"
"155973","27",10,"3",10,"3"
"155973","29",10,"4",10,"4"
"155973","30",10,"2",10,"2"
"155973","31",10,"6",10,"6"
"155973","38",10,"1",10,"1"
"155973","39",10,"1",10,"1"
"155973","40",10,"13",10,"13"
"155973","46",10,"4",10,"4"
"155973","48",10,"13",10,"13"
"155973","90",10,"5",10,"5"
"155973","98",12,"0",31,""
"155973","99",12,"124",12,"124"
"156019","20",10,"223",10,"37"
"156019","98",12,"37",31,""
"156019","99",12,"260",12,"37"
"156082","8",10,"2",10,"1"
"156082","17",10,"3",10,"3"
"156082","19",10,"1",10,"1"
"156082","20",10,"572",10,"478"
"156082","27",10,"2",10,"2"
"156082","29",10,"8",10,"8"
"156082","40",10,"1",10,"1"
"156082","48",10,"14",10,"14"
"156082","55",10,"2",10,"2"
"156082","56",10,"1",10,"1"
"156082","90",10,"8",10,"8"
"156082","98",12,"0",31,""
"156082","99",12,"614",12,"519"
"156107","20",10,"2040",10,"1036"
"156107","98",12,"0",31,""
"156107","99",12,"2040",12,"1036"
"156125","1",10,"1",31,""
"156125","2",10,"1",10,"1"
"156125","4",10,"2",10,"1"
"156125","6",10,"4",10,"2"
"156125","8",10,"3",10,"3"
