unitid,line,"xef01",efres01,"xef02",efres02,centers
"157386","18","R","12","R","11","-5"
"157386","21","R","1152","R","1054","-5"
"157386","24","R","4","R","4","-5"
"157386","25","R","2","R","2","-5"
"157386","26","R","1","R","1","-5"
"157386","29","R","1","R","1","-5"
"157386","33","R","1","R","1","-5"
"157386","34","R","1","R","1","-5"
"157386","36","R","2","R","1","-5"
"157386","37","R","3","R","3","-5"
"157386","39","R","117","R","114","-5"
"157386","40","R","1","R","1","-5"
"157386","42","R","5","R","5","-5"
"157386","45","R","1","R","1","-5"
"157386","47","R","6","R","5","-5"
"157386","48","R","2","R","1","-5"
"157386","51","R","3","R","3","-5"
"157386","54","R","20","R","19","-5"
"157386","55","R","2","R","2","-5"
"157386","90","R","13","R","4","-5"
"157386","99","R","1372","R","1254","-5"
"157401","1","R","4","R","4","-5"
"157401","4","R","2","R","1","-5"
"157401","5","R","2","R","2","-5"
"157401","8","R","3","R","3","-5"
"157401","9","R","1","R","1","-5"
"157401","12","R","6","R","6","-5"
"157401","13","R","1","Z","0","-5"
"157401","15","R","1","R","1","-5"
"157401","17","R","107","R","107","-5"
"157401","18","R","46","R","45","-5"
"157401","19","R","1","Z","0","-5"
"157401","21","R","882","R","767","-5"
"157401","26","R","3","R","3","-5"
"157401","28","R","2","R","2","-5"
"157401","29","R","32","R","32","-5"
"157401","31","R","1","R","1","-5"
"157401","34","R","1","R","1","-5"
"157401","36","R","6","R","4","-5"
"157401","37","R","1","R","1","-5"
"157401","39","R","6","R","5","-5"
"157401","40","R","1","R","1","-5"
"157401","42","R","1","R","1","-5"
"157401","47","R","127","R","111","-5"
"157401","48","R","1","R","1","-5"
"157401","50","R","2","R","2","-5"
"157401","51","R","1","R","1","-5"
"157401","55","R","2","R","2","-5"
"157401","90","R","25","R","7","-5"
"157401","99","R","1268","R","1112","-5"
"157447","8","R","1","Z","0","-5"
"157447","12","R","1","R","1","-5"
"157447","17","R","4","R","4","-5"
"157447","18","R","88","R","74","-5"
"157447","21","R","1343","R","1129","-5"
"157447","25","R","1","Z","0","-5"
"157447","26","R","2","R","2","-5"
"157447","29","R","1","Z","0","-5"
"157447","36","R","1","Z","0","-5"
"157447","39","R","307","R","269","-5"
"157447","40","R","1","R","1","-5"
"157447","42","R","1","R","1","-5"
"157447","47","R","1","R","1","-5"
"157447","90","R","13","R","6","-5"
"157447","99","R","1765","R","1488","-5"
"157465","18","R","3","R","1","-5"
"157465","21","A","44","R","15","-5"
"157465","99","T","47","T","16","-5"
"157483","17","R","23","R","22","-5"
"157483","18","R","1","Z","0","-5"
"157483","21","R","535","R","401","-5"
"157483","29","R","2","R","2","-5"
"157483","99","R","561","R","425","-5"
"157535","17","R","1","R","1","-5"
"157535","21","R","148","R","142","-5"
"157535","39","R","1","R","1","-5"
"157535","51","R","10","R","10","-5"
"157535","54","R","9","R","9","-5"
"157535","99","R","169","R","163","-5"
"157544","18","R","3","I","3","-5"
"157544","21","R","1","I","1","-5"
"157544","99","R","4","T","4","-5"
"157553","21","R","475","R","343","-5"
"157553","39","R","1","R","1","-5"
"157553","99","R","476","R","344","-5"
"157599","18","R","18","R","1","-5"
"157599","21","R","202","R","25","-5"
"157599","90","R","3","Z","0","-5"
"157599","99","R","223","R","26","-5"
"157632","6","R","2","R","2","-5"
"157632","17","R","1","R","1","-5"
"157632","18","R","2","R","2","-5"
"157632","21","R","106","R","80","-5"
"157632","47","R","1","Z","0","-5"
"157632","48","R","1","R","1","-5"
"157632","90","R","3","R","2","-5"
"157632","99","R","116","R","88","-5"
"157687","21","R","22","I","18","-5"
"157687","99","T","22","T","18","-5"
"157696","18","R","9","R","1","-5"
"157696","21","R","151","R","10","-5"
"157696","39","R","15","R","1","-5"
"157696","99","R","175","R","12","-5"
"157711","21","R","584","R","401","-5"
"157711","39","R","2","R","2","-5"
"157711","99","R","586","R","403","-5"
"157739","21","R","493","R","324","-5"
"157739","37","R","1","Z","0","-5"
"157739","40","R","1","Z","0","-5"
"157739","47","R","36","R","27","-5"
"157739","51","R","9","R","8","-5"
"157739","99","R","540","R","359","-5"
"157748","8","R","1","Z","0","-5"
"157748","13","R","1","Z","0","-5"
"157748","18","R","2","Z","0","-5"
"157748","21","R","13","R","1","-5"
"157748","29","R","2","Z","0","-5"
"157748","32","R","1","Z","0","-5"
"157748","39","R","1","Z","0","-5"
"157748","47","R","5","Z","0","-5"
"157748","51","R","1","Z","0","-5"
"157748","57","R","19","Z","0","-5"
"157748","90","R","1","Z","0","-5"
"157748","99","R","47","R","1","-5"
"157757","12","R","1","R","1","-5"
"157757","13","R","1","R","1","-5"
"157757","18","R","9","R","9","-5"
"157757","21","R","95","R","79","-5"
"157757","47","R","2","R","2","-5"
"157757","90","R","8","R","8","-5"
"157757","99","R","116","R","100","-5"
"157766","18","R","3","R","2","-5"
"157766","21","R","23","R","12","-5"
"157766","99","R","26","R","14","-5"
"157793","5","R","2","R","1","-5"
"157793","18","R","39","R","23","-5"
"157793","21","R","392","R","109","-5"
"157793","26","R","1","R","1","-5"
"157793","29","R","4","R","3","-5"
"157793","39","R","8","R","8","-5"
"157793","40","R","1","Z","0","-5"
"157793","47","R","12","R","11","-5"
"157793","48","R","2","R","1","-5"
"157793","99","R","461","R","157","-5"
"157809","18","R","7","R","7","-5"
"157809","21","R","152","R","149","-5"
"157809","39","R","48","R","45","-5"
"157809","99","R","207","R","201","-5"
"157818","4","R","1","R","1","-5"
"157818","6","R","2","R","2","-5"
"157818","8","R","1","R","1","-5"
"157818","12","R","1","R","1","-5"
"157818","13","R","2","R","2","-5"
"157818","17","R","1","R","1","-5"
"157818","18","R","6","R","6","-5"
"157818","21","R","266","R","262","-5"
"157818","29","R","2","R","2","-5"
"157818","36","R","1","R","1","-5"
"157818","37","R","1","R","1","-5"
"157818","39","R","20","R","20","-5"
"157818","40","R","1","R","1","-5"
"157818","45","R","1","R","1","-5"
"157818","47","R","18","R","18","-5"
"157818","48","R","2","R","2","-5"
"157818","51","R","1","R","1","-5"
"157818","54","R","7","R","7","-5"
"157818","90","R","2","R","1","-5"
"157818","99","R","336","R","331","-5"
"157863","1","R","2","R","2","-5"
"159391","41","R","3","R","3","-5"
"159391","42","R","1","R","0","-5"
"159391","45","R","1","R","1","-5"
"159391","47","R","12","R","11","-5"
"159391","48","R","177","R","175","-5"
"159391","49","R","1","R","1","-5"
"159391","51","R","11","R","10","-5"
"159391","53","R","2","R","2","-5"
"159391","54","R","2","R","2","-5"
"159391","55","R","2","R","2","-5"
"159391","57","R","6","R","4","-5"
"159391","72","R","3","R","3","-5"
"159391","90","R","87","R","51","-5"
"159391","99","R","5083","R","4952","-5"
"159407","1","R","1","R","1","-5"
"159407","13","R","1","R","1","-5"
"159407","22","A","656","R","497","-5"
"159407","48","R","2","R","2","-5"
"159407","90","R","1","R","1","-5"
"159407","99","T","661","T","502","-5"
"159416","1","R","1","Z","0","-5"
"159416","5","R","3","R","1","-5"
"159416","6","R","2","R","1","-5"
"159416","12","R","2","R","2","-5"
"159416","21","R","1","R","1","-5"
"159416","22","R","515","R","443","-5"
"159416","23","R","1","R","1","-5"
"159416","26","R","1","Z","0","-5"
"159416","28","R","3","R","1","-5"
"159416","29","R","1","Z","0","-5"
"159416","36","R","1","R","1","-5"
"159416","37","R","1","Z","0","-5"
"159416","40","R","1","Z","0","-5"
"159416","42","R","1","R","1","-5"
"159416","48","Z","0","R","14","-5"
"159416","53","R","2","R","1","-5"
"159416","57","C","19","Z","0","-5"
"159416","90","R","2","Z","0","-5"
"159416","99","R","557","R","467","-5"
"159443","22","R","86","I","46","-5"
"159443","99","T","86","T","46","-5"
"159568","6","R","1","R","1","-5"
"159568","18","R","1","R","0","-5"
"159568","22","R","219","R","207","-5"
"159568","26","R","1","R","1","-5"
"159568","28","R","2","R","2","-5"
"159568","42","R","1","R","0","-5"
"159568","47","R","1","R","1","-5"
"159568","48","R","7","R","7","-5"
"159568","90","R","2","R","1","-5"
"159568","99","T","235","C","220","-5"
"159647","1","R","2","R","1","-5"
"159647","2","R","1","R","1","-5"
"159647","4","R","1","R","1","-5"
"159647","5","R","87","R","79","-5"
"159647","12","R","2","R","2","-5"
"159647","13","R","4","R","3","-5"
"159647","17","R","3","R","3","-5"
"159647","18","R","1","R","1","-5"
"159647","19","R","1","R","1","-5"
"159647","22","A","1521","R","1356","-5"
"159647","24","R","4","R","3","-5"
"159647","25","R","3","R","3","-5"
"159647","28","R","13","R","13","-5"
"159647","29","R","2","R","1","-5"
"159647","34","R","1","R","1","-5"
"159647","36","R","1","R","0","-5"
"159647","37","R","3","R","3","-5"
"159647","40","R","2","R","2","-5"
"159647","42","R","3","R","3","-5"
"159647","45","R","1","R","1","-5"
"159647","47","R","1","R","1","-5"
"159647","48","R","64","R","64","-5"
"159647","51","R","1","R","1","-5"
"159647","53","R","2","R","2","-5"
"159647","55","R","1","R","1","-5"
"159647","56","R","1","R","1","-5"
"159647","78","R","1","R","1","-5"
"159647","90","R","8","R","7","-5"
"159647","99","M","1735","R","1556","-5"
"159656","1","R","13","R","13","-5"
"159656","2","R","3","R","3","-5"
"159656","4","R","3","R","3","-5"
"159656","5","R","7","R","7","-5"
"159656","6","R","13","R","13","-5"
"159656","8","R","8","R","8","-5"
"159656","9","R","5","R","5","-5"
"159656","10","R","1","R","1","-5"
"159656","11","R","1","R","1","-5"
"159656","12","R","32","R","32","-5"
"159656","13","R","16","R","16","-5"
"159656","17","R","28","R","28","-5"
"159656","18","R","2","R","2","-5"
"159656","21","R","1","R","1","-5"
"159656","22","R","367","R","349","-5"
"159656","24","R","5","R","5","-5"
"159656","25","R","12","R","12","-5"
"159656","27","R","1","R","1","-5"
"159656","28","R","12","R","12","-5"
"159656","29","R","12","R","12","-5"
"159656","31","R","4","R","4","-5"
"159656","32","R","2","R","2","-5"
"159656","33","R","2","R","2","-5"
"159656","34","R","7","R","7","-5"
"159656","35","R","2","R","2","-5"
"159656","36","R","11","R","11","-5"
"159656","37","R","2","R","2","-5"
"159656","38","R","4","R","4","-5"
"159656","39","R","5","R","5","-5"
"159656","40","R","6","R","6","-5"
"159656","41","R","2","R","2","-5"
"159656","42","R","6","R","6","-5"
"159656","45","R","1","R","1","-5"
"159656","46","R","1","R","1","-5"
"159656","47","R","9","R","9","-5"
"159656","48","R","57","R","57","-5"
"159656","49","R","1","R","1","-5"
"159656","51","R","3","R","3","-5"
"159656","53","R","1","R","1","-5"
"159656","55","R","2","R","2","-5"
"159656","56","R","1","R","1","-5"
"159656","57","R","1","R","1","-5"
"159656","72","R","7","R","7","-5"
"159656","78","R","1","R","1","-5"
"159656","90","R","11","R","11","-5"
"159656","99","R","691","R","673","-5"
"159692","22","R","102","R","15","-5"
"159692","99","T","102","T","15","-5"
"159717","2","R","1","R","1","-5"
"159717","5","R","3","R","3","-5"
"159717","6","R","2","R","2","-5"
"159717","8","R","1","R","1","-5"
"159717","12","R","1","R","1","-5"
"159717","15","R","1","R","1","-5"
"159717","17","R","3","R","3","-5"
"159717","18","R","2","R","1","-5"
"159717","22","R","1405","R","1060","-5"
"159717","28","R","2","R","2","-5"
"159717","29","R","1","R","1","-5"
"159717","32","R","1","R","0","-5"
"159717","34","R","1","R","0","-5"
"159717","37","R","1","R","1","-5"
"159717","39","R","2","R","1","-5"
"159717","40","R","3","R","3","-5"
"159717","48","R","122","R","119","-5"
"159717","51","R","1","R","1","-5"
"159717","54","R","1","R","1","-5"
"159717","90","R","9","R","4","-5"
"159717","99","R","1563","R","1206","-5"
"159823","22","R","230","I","124","-5"
"159823","99","T","230","T","124","-5"
"159939","1","R","4","C","2","-5"
"159939","4","R","1","C","1","-5"
"159939","5","R","1","C","1","-5"
"159939","6","R","5","C","4","-5"
"159939","11","R","2","C","1","-5"
"159939","12","R","6","C","6","-5"
"159939","13","R","2","C","2","-5"
"159939","17","R","4","C","4","-5"
"159939","18","R","6","C","5","-5"
"159939","21","R","1","C","1","-5"
"159939","22","R","1823","C","1532","-5"
"159939","24","R","2","C","1","-5"
"159939","25","R","1","C","1","-5"
"159939","27","R","1","C","1","-5"
"159939","28","R","8","Z","0","-5"
"159939","29","R","2","C","1","-5"
"159939","31","R","1","C","1","-5"
"159939","34","R","4","C","3","-5"
"159939","35","R","1","C","1","-5"
"159939","36","R","4","C","4","-5"
"159939","37","R","1","Z","0","-5"
"159939","39","R","1","C","1","-5"
"159939","42","R","1","C","1","-5"
"159939","45","R","1","C","1","-5"
"159939","47","R","1","C","1","-5"
"159939","48","R","7","C","4","-5"
"159939","49","R","1","C","1","-5"
"159939","51","R","2","C","1","-5"
"159939","54","R","1","C","1","-5"
"159939","57","R","4","C","4","-5"
"159939","90","R","19","C","11","-5"
"159939","99","R","1918","C","1598","-5"
"159948","57","C","148","I","124","-5"
"159948","99","M","148","T","124","-5"
"159966","1","R","2","R","2","-5"
"159966","2","R","1","R","0","-5"
"159966","6","R","1","R","1","-5"
"159966","12","R","1","R","1","-5"
"159966","22","R","1350","R","1142","-5"
"159966","28","R","7","R","7","-5"
"159966","36","R","1","R","1","-5"
"159966","39","R","1","R","1","-5"
"159966","40","R","1","R","0","-5"
"159966","45","R","1","R","1","-5"
"159966","48","R","7","R","7","-5"
"159966","56","R","1","R","1","-5"
"159966","57","R","2","R","0","-5"
"159966","90","R","15","R","0","-5"
"159966","99","R","1391","R","1164","-5"
"159984","22","R","72","R","16","-5"
"159984","99","R","72","R","16","-5"
"159993","1","R","1","R","1","-5"
"159993","4","R","1","R","1","-5"
"159993","5","R","23","R","22","-5"
"159993","6","R","3","R","3","-5"
"159993","10","R","1","R","1","-5"
"159993","12","R","1","R","1","-5"
"159993","19","R","2","R","2","-5"
"159993","22","R","1568","R","1291","-5"
"159993","26","R","1","R","1","-5"
"159993","27","R","1","R","1","-5"
"159993","28","R","7","R","7","-5"
"159993","32","R","1","R","1","-5"
"159993","40","R","2","R","2","-5"
"159993","45","R","1","Z","0","-5"
"159993","48","R","20","R","19","-5"
"159993","55","R","1","Z","0","-5"
"159993","90","R","15","R","3","-5"
"159993","99","R","1649","R","1356","-5"
"160755","47","R","25","R","25","-5"
"160755","48","R","104","R","104","-5"
"160755","49","R","2","R","2","-5"
"160755","50","R","5","R","5","-5"
"160755","51","R","36","R","36","-5"
"160755","53","R","20","R","20","-5"
"160755","54","R","2","R","2","-5"
"160755","55","R","5","R","5","-5"
"160755","56","R","3","R","3","-5"
"160755","57","R","15","R","15","-5"
"160755","72","R","6","R","6","-5"
"160755","78","R","1","R","1","-5"
"160755","90","R","22","R","22","-5"
"160755","99","R","1462","R","1462","-5"
"160764","22","R","85","R","0","-5"
"160764","57","C","2","I","2","-5"
"160764","99","M","87","T","2","-5"
"160816","22","R","118","R","23","-5"
"160816","99","R","118","R","23","-5"
"160843","1","R","2","R","0","-5"
"160843","2","R","1","R","0","-5"
"160843","5","R","1","R","0","-5"
"160843","6","R","2","R","0","-5"
"160843","8","R","1","R","1","-5"
"160843","10","R","1","R","0","-5"
"160843","11","R","1","R","0","-5"
"160843","12","R","2","R","0","-5"
"160843","13","R","1","R","0","-5"
"160843","17","R","1","R","0","-5"
"160843","20","R","1","R","0","-5"
"160843","21","R","1","R","0","-5"
"160843","22","R","47","R","9","-5"
"160843","24","R","2","R","0","-5"
"160843","26","R","1","R","0","-5"
"160843","28","R","1","R","0","-5"
"160843","36","R","1","R","0","-5"
"160843","37","R","2","R","0","-5"
"160843","39","R","1","R","0","-5"
"160843","42","R","1","R","0","-5"
"160843","45","R","1","R","0","-5"
"160843","47","R","2","R","0","-5"
"160843","48","R","4","R","0","-5"
"160843","53","R","1","R","0","-5"
"160843","55","R","1","R","0","-5"
"160843","57","A","38","R","0","-5"
"160843","72","R","1","R","0","-5"
"160843","90","R","1","R","0","-5"
"160843","99","M","120","R","10","-5"
"160904","1","R","10","R","10","-5"
"160904","4","R","2","R","2","-5"
"160904","5","R","10","R","10","-5"
"160904","6","R","61","R","61","-5"
"160904","8","R","3","R","3","-5"
"160904","9","R","3","R","3","-5"
"160904","11","R","6","R","6","-5"
"160904","12","R","6","R","6","-5"
"160904","13","R","32","R","32","-5"
"160904","15","R","1","R","1","-5"
"160904","17","R","38","R","38","-5"
"160904","18","R","11","R","11","-5"
"160904","20","R","4","R","4","-5"
"160904","21","R","4","R","4","-5"
"160904","22","R","360","R","351","-5"
"160904","24","R","25","R","25","-5"
"160904","25","R","2","R","2","-5"
"160904","26","R","18","R","18","-5"
"160904","27","R","1","R","1","-5"
"160904","28","R","35","R","35","-5"
"160904","29","R","26","R","26","-5"
"160904","32","R","2","R","2","-5"
"160904","34","R","13","R","13","-5"
"160904","35","R","1","R","1","-5"
"160904","36","R","12","R","12","-5"
"160904","37","R","4","R","4","-5"
"160904","39","R","7","R","7","-5"
"160904","40","R","3","R","3","-5"
"160904","41","R","1","R","1","-5"
"160904","42","R","7","R","7","-5"
"160904","45","R","6","R","6","-5"
"160904","47","R","24","R","24","-5"
"160904","48","R","81","R","80","-5"
"160904","51","R","8","R","8","-5"
"160904","53","R","5","R","5","-5"
"160904","55","R","9","R","8","-5"
"160904","78","R","1","R","1","-5"
"160904","90","R","4","R","4","-5"
"160904","99","R","846","R","835","-5"
"160913","6","R","2","R","1","-5"
"160913","8","R","1","R","0","-5"
"160913","22","R","41","R","20","-5"
"160913","37","R","1","R","0","-5"
"160913","48","R","1","R","0","-5"
"160913","99","T","46","T","21","-5"
"160940","23","R","61","R","19","-5"
"160940","99","R","61","R","19","-5"
"160959","6","R","3","I","3","-5"
"160959","9","R","3","I","3","-5"
"160959","11","R","1","I","1","-5"
"160959","12","R","2","I","2","-5"
"160959","16","R","1","I","1","-5"
"160959","17","R","1","I","1","-5"
"160959","18","R","3","I","3","-5"
