unitid,part,"line",efres01,efres02,centers,ic01,ic02
"187912","C","90","14","11","-1","R","R"
"187912","C","99","289","280","-1","R","R"
"187958","C","04","57","30","-1","R","R"
"187958","C","27","1","1","-1","R","R"
"187958","C","35","622","497","-1","R","R"
"187958","C","48","2","1","-1","R","R"
"187958","C","99","682","529","-1","R","R"
"187967","C","02","8","8","-1","R","R"
"187967","C","06","4","4","-1","R","R"
"187967","C","08","6","5","-1","R","R"
"187967","C","10","1","1","-1","R","R"
"187967","C","13","2","1","-1","R","R"
"187967","C","15","3","3","-1","R","R"
"187967","C","16","1","1","-1","R","R"
"187967","C","17","2","2","-1","R","R"
"187967","C","18","1","1","-1","R","R"
"187967","C","22","1","1","-1","R","R"
"187967","C","23","1","0","-1","R","R"
"187967","C","24","1","1","-1","R","R"
"187967","C","29","1","1","-1","R","R"
"187967","C","30","1","1","-1","R","R"
"187967","C","31","2","2","-1","R","R"
"187967","C","32","2","2","-1","R","R"
"187967","C","34","1","0","-1","R","R"
"187967","C","35","121","106","-1","R","R"
"187967","C","36","1","0","-1","R","R"
"187967","C","39","3","2","-1","R","R"
"187967","C","41","1","1","-1","R","R"
"187967","C","42","1","1","-1","R","R"
"187967","C","48","5","5","-1","R","R"
"187967","C","51","3","2","-1","R","R"
"187967","C","53","2","2","-1","R","R"
"187967","C","55","1","0","-1","R","R"
"187967","C","90","5","2","-1","R","R"
"187967","C","99","181","155","-1","R","R"
"187976","C","35","78","61","-1","R","R"
"187976","C","48","1","1","-1","R","R"
"187976","C","53","1","1","-1","R","R"
"187976","C","90","1","1","-1","R","R"
"187976","C","99","81","64","-1","R","R"
"187985","C","01","1","1","-1","R","R"
"187985","C","02","1","1","-1","R","R"
"187985","C","04","16","16","-1","R","R"
"187985","C","05","1","1","-1","R","R"
"187985","C","06","30","30","-1","R","R"
"187985","C","08","44","43","-1","R","R"
"187985","C","09","2","2","-1","R","R"
"187985","C","10","1","1","-1","R","R"
"187985","C","12","2","2","-1","R","R"
"187985","C","15","3","3","-1","R","R"
"187985","C","17","8","8","-1","R","R"
"187985","C","18","2","1","-1","R","R"
"187985","C","19","1","1","-1","R","R"
"187985","C","21","1","1","-1","R","R"
"187985","C","22","1","1","-1","R","R"
"187985","C","24","3","3","-1","R","R"
"187985","C","25","5","3","-1","R","R"
"187985","C","26","4","4","-1","R","R"
"187985","C","27","2","2","-1","R","R"
"187985","C","29","1","1","-1","R","R"
"187985","C","30","2","2","-1","R","R"
"187985","C","31","2","2","-1","R","R"
"187985","C","32","3","3","-1","R","R"
"187985","C","33","2","2","-1","R","R"
"187985","C","34","6","6","-1","R","R"
"187985","C","35","1386","1338","-1","A","R"
"187985","C","36","6","6","-1","R","R"
"187985","C","37","1","1","-1","R","R"
"187985","C","38","1","1","-1","R","R"
"187985","C","39","3","3","-1","R","R"
"187985","C","40","7","7","-1","R","R"
"187985","C","41","2","2","-1","R","R"
"187985","C","42","5","4","-1","R","R"
"187985","C","44","3","1","-1","R","R"
"187985","C","45","3","0","-1","R","N"
"187985","C","46","3","3","-1","R","R"
"187985","C","47","4","4","-1","R","R"
"187985","C","48","70","69","-1","R","R"
"187985","C","49","1","1","-1","R","R"
"187985","C","50","2","2","-1","R","R"
"187985","C","51","3","2","-1","R","R"
"187985","C","53","4","4","-1","R","R"
"187985","C","55","6","6","-1","R","R"
"187985","C","56","2","2","-1","R","R"
"187985","C","90","25","19","-1","R","R"
"187985","C","99","1681","1615","-1","M","R"
"187994","C","02","1","1","-1","R","R"
"187994","C","04","1","0","-1","R","R"
"187994","C","06","2","0","-1","R","R"
"187994","C","12","3","0","-1","R","R"
"187994","C","15","1","1","-1","R","R"
"187994","C","21","1","0","-1","R","R"
"187994","C","23","1","0","-1","R","R"
"187994","C","29","1","1","-1","R","R"
"187994","C","35","192","122","-1","R","R"
"187994","C","41","1","0","-1","R","R"
"187994","C","48","2","0","-1","R","R"
"187994","C","55","1","0","-1","R","R"
"187994","C","57","14","7","-1","R","R"
"187994","C","90","1","0","-1","R","R"
"187994","C","99","222","132","-1","R","R"
"188003","C","22","1","0","-1","R","R"
"188003","C","30","1","0","-1","R","R"
"188003","C","35","194","108","-1","R","R"
"188003","C","37","1","0","-1","R","R"
"188003","C","48","1","1","-1","R","R"
"188003","C","99","198","109","-1","R","R"
"188021","C","04","1","0","-1","R","R"
"188021","C","35","99","41","-1","R","R"
"188021","C","57","1","0","-1","R","R"
"188021","C","99","101","41","-1","R","R"
"188030","C","01","1","1","-1","R","R"
"188030","C","02","3","3","-1","R","R"
"188030","C","04","12","12","-1","R","R"
"188030","C","06","9","9","-1","R","R"
"188030","C","08","16","16","-1","R","R"
"188030","C","09","5","5","-1","R","R"
"188030","C","12","1","0","-1","R","R"
"188030","C","16","1","1","-1","R","R"
"188030","C","17","8","8","-1","R","R"
"188030","C","18","1","1","-1","R","R"
"188030","C","19","3","2","-1","R","R"
"188030","C","20","1","1","-1","R","R"
"188030","C","24","2","1","-1","R","R"
"188030","C","25","1","1","-1","R","R"
"188030","C","27","7","6","-1","R","R"
"188030","C","29","2","1","-1","R","R"
"188030","C","30","1","1","-1","R","R"
"188030","C","31","1","1","-1","R","R"
"188030","C","32","1","0","-1","R","R"
"188030","C","34","3","3","-1","R","R"
"188030","C","35","1209","1137","-1","R","R"
"188030","C","36","6","6","-1","R","R"
"188030","C","38","1","1","-1","R","R"
"188030","C","39","3","3","-1","R","R"
"188030","C","40","3","3","-1","R","R"
"188030","C","41","5","5","-1","R","R"
"188030","C","42","7","7","-1","R","R"
"188030","C","48","154","149","-1","R","R"
"188030","C","49","1","1","-1","R","R"
"188030","C","51","4","3","-1","R","R"
"188030","C","53","5","5","-1","R","R"
"188030","C","55","2","2","-1","R","R"
"188030","C","56","3","3","-1","R","R"
"188030","C","57","16","12","-1","R","R"
"188030","C","90","22","13","-1","R","R"
"188030","C","99","1520","1423","-1","R","R"
"188049","C","35","278","194","-1","R","R"
"188049","C","99","278","194","-1","R","R"
"188058","C","12","1","1","-1","R","R"
"188058","C","23","1","0","-1","R","N"
"188058","C","35","142","70","-1","R","R"
"188058","C","36","1","1","-1","R","R"
"188058","C","99","145","72","-1","R","R"
"188067","C","35","30","3","-1","R","R"
"188067","C","99","30","3","-1","T","T"
"188100","C","04","9","6","-1","R","R"
"188100","C","06","2","2","-1","R","R"
"188100","C","08","24","11","-1","R","R"
"188100","C","18","1","0","-1","R","R"
"188100","C","22","1","1","-1","R","R"
"188100","C","35","499","217","-1","R","R"
"188100","C","39","2","2","-1","R","R"
"188100","C","48","11","0","-1","R","R"
"188100","C","53","4","3","-1","R","R"
"188100","C","56","1","1","-1","R","R"
"188100","C","99","554","243","-1","R","R"
"188137","C","04","1","0","-1","R","R"
"188137","C","06","3","0","-1","R","R"
"188137","C","17","1","0","-1","R","R"
"188137","C","24","1","0","-1","R","R"
"188137","C","29","1","0","-1","R","R"
"188137","C","35","194","44","-1","R","R"
"188137","C","49","1","0","-1","R","R"
"188137","C","55","1","1","-1","R","R"
"188137","C","90","5","0","-1","R","R"
"188137","C","99","208","45","-1","R","R"
"188146","C","02","1","1","-1","R","R"
"188146","C","04","3","3","-1","R","R"
"188146","C","05","4","4","-1","R","R"
"188146","C","06","17","12","-1","R","R"
"188146","C","08","10","5","-1","R","R"
"188146","C","09","3","2","-1","R","R"
"188146","C","12","3","3","-1","R","R"
"188146","C","17","3","2","-1","R","R"
"188146","C","20","1","1","-1","R","R"
"188146","C","22","8","4","-1","R","R"
"188146","C","24","2","2","-1","R","R"
"188146","C","25","3","1","-1","R","R"
"188146","C","26","1","0","-1","R","R"
"188146","C","27","1","1","-1","R","R"
"188146","C","29","2","1","-1","R","R"
"188146","C","31","2","1","-1","R","R"
"188146","C","32","1","1","-1","R","R"
"188146","C","33","2","1","-1","R","R"
"188146","C","34","4","1","-1","R","R"
"188146","C","35","93","28","-1","R","R"
"188146","C","36","9","7","-1","R","R"
"188146","C","39","2","0","-1","R","R"
"188146","C","40","7","5","-1","R","R"
"188146","C","41","5","4","-1","R","R"
"188146","C","42","8","6","-1","R","R"
"188146","C","44","2","2","-1","R","R"
"188146","C","45","1","0","-1","R","R"
"188146","C","47","2","2","-1","R","R"
"188146","C","48","46","31","-1","R","R"
"188146","C","50","2","0","-1","R","R"
"188146","C","51","4","3","-1","R","R"
"188146","C","53","2","2","-1","R","R"
"188146","C","55","5","4","-1","R","R"
"188146","C","56","1","1","-1","R","R"
"188146","C","57","3","2","-1","R","R"
"188146","C","99","263","143","-1","R","T"
"188182","C","06","1","1","-1","R","R"
"188182","C","08","2","2","-1","R","R"
"188182","C","35","20","14","-1","R","R"
"188182","C","48","9","8","-1","R","R"
"188182","C","99","32","25","-1","R","R"
"188225","C","29","1","1","-1","R","R"
"188225","C","35","365","272","-1","R","R"
"188225","C","90","1","1","-1","R","R"
"188225","C","99","367","274","-1","R","R"
"188304","C","04","17","16","-1","R","R"
"188304","C","06","1","1","-1","R","R"
"188304","C","08","2","2","-1","R","R"
"188304","C","23","1","0","-1","R","N"
"188304","C","35","270","166","-1","R","R"
"188304","C","40","1","1","-1","R","R"
"188304","C","42","1","0","-1","R","N"
"188304","C","48","7","7","-1","R","R"
"188304","C","51","1","1","-1","R","R"
"188304","C","90","5","3","-1","R","R"
"188304","C","99","306","197","-1","R","R"
"188340","C","12","1","1","-1","R","R"
"188340","C","34","7","4","-1","R","R"
"188340","C","36","224","93","-1","R","R"
"188340","C","90","2","0","-1","R","R"
"188340","C","99","234","98","-1","R","R"
"188429","C","06","3","2","-1","R","R"
"188429","C","09","10","9","-1","R","R"
"188429","C","12","2","2","-1","R","R"
"188429","C","23","3","3","-1","R","R"
"188429","C","24","3","3","-1","R","R"
"188429","C","25","3","3","-1","R","R"
"188429","C","26","1","1","-1","R","R"
"188429","C","33","3","3","-1","R","R"
"188429","C","34","13","13","-1","R","R"
"188429","C","36","264","221","-1","R","R"
"188429","C","37","1","1","-1","R","R"
"188429","C","39","2","1","-1","R","R"
"188429","C","42","1","1","-1","R","R"
"188429","C","51","2","2","-1","R","R"
"188429","C","90","24","9","-1","R","R"
"188429","C","99","335","274","-1","R","R"
"188438","C","36","765","469","-1","R","R"
"188438","C","50","3","1","-1","R","R"
"188438","C","90","3","1","-1","R","R"
"188438","C","99","771","471","-1","R","R"
"188517","C","36","75","28","-1","R","R"
"188517","C","90","1","0","-1","R","R"
"188517","C","99","76","28","-1","R","R"
"188526","C","23","1","1","-1","R","R"
"188526","C","34","1","1","-1","R","R"
"188526","C","36","117","116","-1","R","R"
"188526","C","42","1","1","-1","R","R"
"188526","C","44","1","1","-1","R","R"
"188526","C","48","1","1","-1","R","R"
"188526","C","50","2","2","-1","R","R"
"188526","C","99","124","123","-1","R","R"
"188641","C","06","1","1","-1","R","R"
"188641","C","08","2","2","-1","R","R"
"188641","C","09","7","7","-1","R","R"
"188641","C","16","1","1","-1","R","R"
"188641","C","18","1","1","-1","R","R"
"188641","C","23","5","4","-1","R","R"
"188641","C","25","12","11","-1","R","R"
"188641","C","26","1","1","-1","R","R"
"188641","C","27","1","1","-1","R","R"
"188641","C","33","7","7","-1","R","R"
"188641","C","34","7","7","-1","R","R"
"188641","C","36","224","214","-1","R","R"
"188641","C","39","4","4","-1","R","R"
"188641","C","41","1","0","-1","R","R"
"188641","C","42","23","23","-1","R","R"
"188641","C","44","3","3","-1","R","R"
"188641","C","50","9","8","-1","R","R"
"188641","C","51","2","1","-1","R","R"
"188641","C","53","1","1","-1","R","R"
"188641","C","54","1","1","-1","R","R"
"188641","C","55","1","1","-1","R","R"
"188641","C","78","1","1","-1","R","R"
"188641","C","90","2","2","-1","R","R"
"188641","C","99","317","302","-1","R","R"
"188678","C","01","1","1","-1","R","R"
"188678","C","04","1","0","-1","R","R"
"188678","C","08","1","1","-1","R","R"
"188678","C","09","1","1","-1","R","R"
"188678","C","11","1","1","-1","R","R"
"188678","C","12","2","2","-1","R","R"
"188678","C","13","1","0","-1","R","R"
"188678","C","17","2","2","-1","R","R"
"188678","C","20","1","1","-1","R","R"
"188678","C","21","1","1","-1","R","R"
"188678","C","24","1","1","-1","R","R"
"188678","C","25","1","1","-1","R","R"
"188678","C","27","1","1","-1","R","R"
"188678","C","28","1","1","-1","R","R"
"188678","C","32","1","1","-1","R","R"
"188678","C","33","1","1","-1","R","R"
"188678","C","34","3","2","-1","R","R"
"188678","C","36","4","4","-1","R","R"
"188678","C","37","1","0","-1","R","R"
"188678","C","42","5","4","-1","R","R"
"188678","C","44","1","1","-1","R","R"
"188678","C","45","1","0","-1","R","R"
"188678","C","46","1","1","-1","R","R"
"188678","C","47","1","1","-1","R","R"
"188678","C","48","3","3","-1","R","R"
"188678","C","50","1","1","-1","R","R"
"188678","C","51","1","1","-1","R","R"
"188678","C","90","7","6","-1","R","R"
"188678","C","99","47","40","-1","R","R"
"188687","C","09","2","1","-1","R","R"
"188687","C","34","1","1","-1","R","R"
"188687","C","36","28","8","-1","R","R"
