unitid,"xtuit1",tuition1,"xfee1",fee1,"xhrchg1",hrchg1,"xcmpfee1",cmpfee1,"xtuit2",tuition2,"xfee2",fee2,"xhrchg2",hrchg2,"xcmpfee2",cmpfee2,"xtuit3",tuition3,"xfee3",fee3,"xhrchg3",hrchg3,"xcmpfee3",cmpfee3,"xtuit5",tuition5,"xfee5",fee5,"xhrchg5",hrchg5,"xtuit6",tuition6,"xfee6",fee6,"xhrchg6",hrchg6,"xtuit7",tuition7,"xfee7",fee7,"xhrchg7",hrchg7,"xispro1",isprof1,"xispfe1",ispfee1,"xospro1",osprof1,"xospfe1",ospfee1,"xispro2",isprof2,"xispfe2",ispfee2,"xospro2",osprof2,"xospfe2",ospfee2,"xispro3",isprof3,"xispfe3",ispfee3,"xospro3",osprof3,"xospfe3",ospfee3,"xispro4",isprof4,"xispfe4",ispfee4,"xospro4",osprof4,"xospfe4",ospfee4,"xispro5",isprof5,"xispfe5",ispfee5,"xospro5",osprof5,"xospfe5",ospfee5,"xispro6",isprof6,"xispfe6",ispfee6,"xospro6",osprof6,"xospfe6",ospfee6,"xispro7",isprof7,"xispfe7",ispfee7,"xospro7",osprof7,"xospfe7",ospfee7,"xispro8",isprof8,"xispfe8",ispfee8,"xospro8",osprof8,"xospfe8",ospfee8,"xispro9",isprof9,"xispfe9",ispfee9,"xospro9",osprof9,"xospfe9",ospfee9,"xispro10",isprof10,"xispfe10",ispfee10,"xospro10",osprof10,"xospfe10",ospfee10,"xispro11",isprof11,"xispfe11",ispfee11,"xospro11",osprof11,"xospfe11",ospfee11,"xchg1ay1",chg1ay1,"xchg1ay2",chg1ay2,"xchg1ay3",chg1ay3,"xchg2ay1",chg2ay1,"xchg2ay2",chg2ay2,"xchg2ay3",chg2ay3,"xchg3ay1",chg3ay1,"xchg3ay2",chg3ay2,"xchg3ay3",chg3ay3,"xchg4ay1",chg4ay1,"xchg4ay2",chg4ay2,"xchg4ay3",chg4ay3,"xchg5ay1",chg5ay1,"xchg5ay2",chg5ay2,"xchg5ay3",chg5ay3,"xchg6ay1",chg6ay1,"xchg6ay2",chg6ay2,"xchg6ay3",chg6ay3,"xchg7ay1",chg7ay1,"xchg7ay2",chg7ay2,"xchg7ay3",chg7ay3,"xchg8ay1",chg8ay1,"xchg8ay2",chg8ay2,"xchg8ay3",chg8ay3,"xchg9ay1",chg9ay1,"xchg9ay2",chg9ay2,"xchg9ay3",chg9ay3
"219976",10,"9900",10,"368",10,"330",30,"",10,"9900",10,"368",10,"330",30,"",10,"9900",10,"368",10,"330",30,"",10,"8280",30,"",10,"460",10,"8280",30,"",10,"460",10,"8280",30,"",10,"460",31,"",31,"",31,"",31,"",31,"",31,"",31,"",31,"",31,"",31,"",31,"",31,"",31,"",31,"",31,"",31,"",31,"",31,"",31,"",31,"",31,"",31,"",31,"",31,"",31,"",31,"",31,"",31,"",31,"",31,"",31,"",31,"",31,"",31,"",31,"",31,"",10,"6930",10,"0",10,"6930",10,"0",31,"",31,"",31,"",31,"",10,"9052",10,"9645",10,"10268",10,"9052",10,"9645",10,"10268",10,"9052",10,"9645",10,"10268",10,"600",10,"600",10,"750",10,"4340",10,"4448",10,"5350",10,"2000",10,"2000",10,"2564",10,"4400",10,"4670",10,"4580",10,"2000",10,"2000",10,"2564",10,"2000",10,"2000",10,"2564"
"220002",10,"5115",10,"250",10,"165",30,"",10,"5115",10,"250",10,"165",30,"",10,"5115",10,"250",10,"165",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",10,"4260",10,"4680",10,"5115",10,"4260",10,"4680",10,"5115",10,"4260",10,"4680",10,"5115",10,"650",10,"700",10,"700",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,""
"220057",10,"1294",10,"141",30,"",30,"",10,"1294",10,"141",10,"56",30,"",10,"5170",10,"141",10,"224",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",10,"1246",10,"1314",10,"1435",10,"1246",10,"1314",10,"1435",10,"4632",10,"4902",10,"5170",10,"550",10,"550",10,"700",30,"",30,"",30,"",30,"",30,"",30,"",10,"5113",10,"5113",10,"5113",10,"1225",10,"1225",10,"1225",10,"3225",10,"3225",10,"3225"
"220075",10,"2222",10,"537",10,"97",30,"",10,"2222",10,"537",10,"97",30,"",10,"7850",10,"537",10,"340",30,"",10,"2984",10,"537",10,"157",10,"2984",10,"537",10,"157",10,"8612",10,"537",10,"400",31,"",31,"",31,"",31,"",31,"",31,"",31,"",31,"",10,"11376",10,"557",10,"23188",10,"557",31,"",31,"",31,"",31,"",31,"",31,"",31,"",31,"",31,"",31,"",31,"",31,"",31,"",31,"",31,"",31,"",31,"",31,"",31,"",31,"",31,"",31,"",31,"",31,"",31,"",31,"",31,"",31,"",31,"",31,"",31,"",31,"",10,"2384",10,"2532",10,"2759",10,"2384",10,"2532",10,"2759",10,"7210",10,"7648",10,"8387",10,"824",10,"830",10,"830",10,"3160",10,"3318",10,"3818",10,"3182",10,"3354",10,"5323",10,"3160",10,"3318",10,"3818",10,"3182",10,"3354",10,"5323",10,"3182",10,"3354",10,"5323"
"220118",10,"5616",10,"75",10,"468",30,"",10,"5616",10,"75",10,"468",30,"",10,"5616",10,"75",10,"468",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",10,"5376",10,"5616",10,"5616",10,"5376",10,"5616",10,"5616",10,"5376",10,"5616",10,"5616",10,"360",10,"360",10,"360",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,""
"220136",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",10,"5400",10,"320",10,"225",10,"5400",10,"320",10,"225",10,"5400",10,"320",10,"225",31,"",31,"",31,"",31,"",31,"",31,"",31,"",31,"",31,"",31,"",31,"",31,"",31,"",31,"",31,"",31,"",31,"",31,"",31,"",31,"",31,"",31,"",31,"",31,"",31,"",31,"",31,"",31,"",31,"",31,"",31,"",31,"",31,"",31,"",31,"",31,"",10,"5400",10,"380",10,"5400",10,"380",31,"",31,"",31,"",31,"",30,"",30,"",31,"",30,"",30,"",31,"",30,"",30,"",31,"",30,"",30,"",31,"",30,"",30,"",31,"",30,"",30,"",31,"",30,"",30,"",31,"",30,"",30,"",31,"",30,"",30,"",31,""
"220181",10,"8770",10,"300",10,"363",30,"",10,"8770",10,"300",10,"363",30,"",10,"8770",10,"300",10,"363",30,"",10,"8770",10,"300",10,"363",10,"8770",10,"300",10,"363",10,"8770",10,"300",10,"363",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",10,"8270",10,"8770",31,"",10,"8270",10,"8770",31,"",10,"8270",10,"8770",31,"",10,"750",10,"1000",31,"",10,"4650",10,"4930",31,"",10,"3250",10,"3250",31,"",10,"4950",10,"6300",31,"",10,"3550",10,"2975",31,"",10,"3150",10,"2700",31,""
"220206",10,"6270",10,"424",10,"209",30,"",10,"6270",10,"424",10,"209",30,"",10,"6270",10,"424",10,"209",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",10,"5486",10,"6122",31,"",10,"5486",10,"6122",31,"",10,"5486",10,"6122",31,"",10,"600",10,"600",31,"",10,"3608",10,"3678",31,"",10,"1940",10,"1940",31,"",10,"3379",10,"3379",31,"",10,"2068",10,"2068",31,"",10,"1428",10,"1428",31,""
"220215",10,"7696",10,"1294",30,"",30,"",10,"7696",10,"1294",30,"",30,"",10,"7696",10,"1294",30,"",30,"",10,"4680",10,"0",10,"195",10,"4680",10,"0",10,"195",10,"4680",10,"0",10,"195",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",10,"7894",10,"8558",10,"8990",10,"7894",10,"8558",10,"8990",10,"7894",10,"8558",10,"8990",10,"800",10,"900",10,"950",10,"4120",10,"4400",10,"4620",10,"1200",10,"1242",10,"1302",10,"3800",10,"4000",10,"4200",10,"1056",10,"1242",10,"1302",10,"1056",10,"1242",10,"1302"
"220312",10,"6500",10,"320",10,"271",30,"",10,"6500",10,"320",10,"271",30,"",10,"6500",10,"320",10,"271",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",10,"5960",10,"6300",10,"6820",10,"5960",10,"6300",10,"6820",10,"5960",10,"6300",10,"6820",10,"500",10,"500",10,"500",10,"3720",10,"3840",10,"3980",10,"1300",10,"1300",10,"1300",32,"",32,"",32,"",32,"",32,"",32,"",10,"2500",10,"2500",10,"2500"
"220400",10,"1294",10,"146",10,"56",30,"",10,"1294",10,"146",10,"56",30,"",10,"5170",10,"146",10,"224",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",10,"1246",10,"1310",10,"1440",10,"1246",10,"1310",10,"1440",10,"4632",10,"4898",10,"5316",10,"600",10,"600",10,"600",30,"",30,"",30,"",30,"",30,"",30,"",10,"5593",10,"5634",10,"5719",10,"1498",10,"1498",10,"1746",10,"4151",10,"4201",10,"4489"
"220473",10,"4740",10,"540",10,"144",30,"",10,"4740",10,"540",10,"144",30,"",10,"4740",10,"540",10,"144",30,"",10,"3300",10,"200",10,"183",10,"3300",10,"200",10,"183",10,"3300",10,"200",10,"183",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",10,"5100",10,"5280",10,"5280",10,"5100",10,"5280",10,"5280",10,"5100",10,"5280",10,"5280",10,"700",10,"800",10,"650",10,"3270",10,"3370",10,"3690",10,"1000",10,"1000",10,"4200",30,"",30,"",10,"4970",30,"",30,"",10,"3300",30,"",30,"",10,"6985"
"220516",10,"11800",10,"900",10,"290",30,"",10,"11800",10,"900",10,"290",30,"",10,"11800",10,"900",10,"290",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",10,"10550",10,"10750",10,"12700",10,"10550",10,"10750",10,"12700",10,"10550",10,"10750",10,"12700",10,"600",10,"600",10,"600",10,"3444",10,"3850",10,"4250",10,"2200",10,"3000",10,"3000",10,"4454",10,"4800",10,"4800",10,"3920",10,"6240",10,"6240",10,"3020",10,"4640",10,"4640"
"220552",10,"8100",10,"0",30,"",30,"",10,"8100",10,"0",30,"",30,"",10,"8100",10,"0",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",10,"7050",10,"7500",10,"8100",10,"7050",10,"7500",10,"8100",10,"7050",10,"7500",10,"8100",10,"300",10,"300",10,"350",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,""
"220589",10,"8498",10,"150",10,"318",30,"",10,"8498",10,"150",10,"318",30,"",10,"8498",10,"150",10,"318",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",10,"7734",10,"8118",10,"8648",10,"7734",10,"8118",10,"8648",10,"7734",10,"8118",10,"8648",10,"500",10,"500",10,"600",10,"4010",10,"4220",10,"4482",10,"400",10,"400",10,"900",10,"3800",10,"3800",10,"5250",10,"1950",10,"1950",10,"1902",10,"1950",10,"1950",10,"1852"
"220598",10,"5800",10,"550",10,"250",30,"",10,"5800",10,"550",10,"250",30,"",10,"5800",10,"550",10,"250",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",10,"5850",10,"6150",10,"6350",10,"5850",10,"6150",10,"6350",10,"5850",10,"6150",10,"6350",30,"",30,"",30,"",10,"3600",10,"3800",10,"3800",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,""
"220604",10,"7500",30,"",10,"313",30,"",10,"7500",30,"",10,"313",30,"",10,"7500",30,"",10,"313",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",10,"6600",10,"6900",10,"7500",10,"6600",10,"6900",10,"7500",10,"6600",10,"6900",10,"7500",10,"750",10,"750",10,"750",10,"3976",10,"4050",10,"4050",10,"750",10,"750",10,"750",10,"5240",10,"5240",10,"5240",10,"2550",10,"2550",10,"2550",10,"1890",10,"1890",10,"2900"
"220613",10,"6700",10,"260",10,"280",30,"",10,"6700",10,"260",10,"280",30,"",10,"6700",10,"260",10,"280",30,"",10,"6700",10,"260",10,"280",10,"6700",10,"260",10,"280",10,"6700",10,"260",10,"280",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",10,"5966",10,"6118",10,"6960",10,"5966",10,"6118",10,"6960",10,"5966",10,"6118",10,"6960",10,"550",10,"600",10,"650",10,"3760",10,"3840",10,"4320",10,"1924",10,"2002",10,"2270",10,"6650",10,"6700",10,"7200",10,"3334",10,"3342",10,"3490",10,"1584",10,"1622",10,"1690"
"220631",10,"9600",10,"0",10,"400",30,"",10,"9600",10,"0",10,"400",30,"",10,"9600",10,"0",10,"400",30,"",10,"7155",10,"0",10,"265",10,"7155",10,"0",10,"265",10,"7155",10,"0",10,"265",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",10,"8100",10,"8920",10,"9600",10,"8100",10,"8920",10,"9600",10,"8100",10,"8920",10,"9600",10,"650",10,"650",10,"650",10,"3500",10,"3700",10,"4000",10,"1000",10,"1000",10,"1000",10,"3230",10,"3230",10,"3230",10,"2000",10,"2000",10,"2000",10,"2000",10,"2000",10,"2000"
"220701",10,"9900",10,"0",10,"410",30,"",10,"9900",10,"0",10,"410",30,"",10,"9900",10,"0",10,"410",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",10,"7400",10,"8500",10,"9900",10,"7400",10,"8500",10,"9900",10,"7400",10,"8500",10,"9900",10,"500",10,"600",10,"600",10,"3100",10,"3400",10,"3600",10,"1700",10,"1620",10,"1770",10,"8300",10,"8200",10,"8470",30,"",30,"",30,"",10,"3200",10,"3150",10,"3290"
"220710",10,"16224",10,"425",10,"650",30,"",10,"16224",10,"425",10,"650",30,"",10,"16224",10,"425",10,"650",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",10,"15425",10,"16025",10,"16649",10,"15425",10,"16025",10,"16649",10,"15425",10,"16025",10,"16649",10,"600",10,"600",10,"650",10,"4990",10,"5080",10,"5080",10,"1650",10,"1650",10,"1700",10,"3760",10,"3760",10,"3760",10,"1500",10,"1500",10,"1500",10,"1350",10,"1250",10,"1250"
"220792",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",10,"8732",10,"2133",10,"364",10,"8732",10,"2133",10,"364",10,"8732",10,"2133",10,"364",31,"",31,"",31,"",31,"",10,"21824",10,"2718",10,"21824",10,"2718",10,"21824",10,"3998",10,"21824",10,"3998",31,"",31,"",31,"",31,"",31,"",31,"",31,"",31,"",31,"",31,"",31,"",31,"",31,"",31,"",31,"",31,"",31,"",31,"",31,"",31,"",31,"",31,"",31,"",31,"",31,"",31,"",31,"",31,"",31,"",31,"",31,"",31,"",30,"",30,"",31,"",30,"",30,"",31,"",30,"",30,"",31,"",30,"",30,"",31,"",30,"",30,"",31,"",30,"",30,"",31,"",30,"",30,"",31,"",30,"",30,"",31,"",30,"",30,"",31,""
"220808",10,"12740",10,"50",10,"540",30,"",10,"12740",10,"50",10,"540",30,"",10,"12740",10,"50",10,"540",30,"",10,"12940",10,"450",10,"540",10,"12940",10,"450",10,"540",10,"12940",10,"450",10,"540",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",10,"11450",10,"11990",10,"12740",10,"11450",10,"11990",10,"12740",10,"11450",10,"11990",10,"12740",10,"1200",10,"1200",10,"1200",10,"4720",10,"4720",10,"4720",10,"2200",10,"2200",10,"2200",10,"4720",10,"4720",10,"4720",10,"2200",10,"2200",10,"2200",10,"1975",10,"1975",10,"1975"
"220862",10,"2484",10,"603",10,"106",30,"",10,"2484",10,"603",10,"106",30,"",10,"8270",10,"603",10,"356",30,"",10,"3116",10,"621",10,"160",10,"3116",10,"621",10,"160",10,"8902",10,"621",10,"410",31,"",31,"",31,"",31,"",31,"",31,"",31,"",31,"",31,"",31,"",31,"",31,"",31,"",31,"",31,"",31,"",31,"",31,"",31,"",31,"",31,"",31,"",31,"",31,"",31,"",31,"",31,"",31,"",31,"",31,"",31,"",31,"",10,"4996",10,"621",10,"14376",10,"621",31,"",31,"",31,"",31,"",31,"",31,"",31,"",31,"",10,"2630",10,"2818",10,"3087",10,"2630",10,"2818",10,"3087",10,"7502",10,"8078",10,"8873",10,"700",10,"700",10,"700",10,"5300",10,"5300",10,"5300",10,"3080",10,"3080",10,"3080",10,"5300",10,"5300",10,"5300",10,"3080",10,"3080",10,"3080",10,"3080",10,"3080",10,"3080"
"220871",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",31,"",31,"",31,"",31,"",31,"",31,"",31,"",31,"",31,"",31,"",31,"",31,"",31,"",31,"",31,"",31,"",31,"",31,"",31,"",31,"",31,"",31,"",31,"",31,"",31,"",31,"",31,"",31,"",31,"",31,"",31,"",31,"",31,"",31,"",31,"",31,"",31,"",31,"",31,"",31,"",31,"",31,"",31,"",31,"",31,"",31,"",31,"",31,"",31,"",31,"",31,"",31,"",31,"",31,"",31,"",31,"",31,"",31,"",31,"",31,"",31,"",31,"",31,"",31,"",31,"",30,"",30,"",30,"",30,"",30,"",30,"",31,"",31,"",31,"",31,"",31,"",31,"",31,"",31,"",31,""
"220899",10,"1820",10,"0",10,"70",30,"",10,"1820",10,"0",10,"70",30,"",10,"1820",10,"0",10,"70",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",10,"1615",10,"1786",10,"1820",10,"1615",10,"1786",10,"1820",10,"1615",10,"1786",10,"1820",10,"650",10,"650",10,"650",10,"3600",10,"3712",10,"3712",10,"2100",10,"2790",10,"2790",10,"4510",10,"5611",10,"5611",10,"2505",10,"3263",10,"3263",10,"3600",10,"4320",10,"4320"
"220941",10,"8304",10,"5",10,"346",30,"",10,"8304",10,"5",10,"346",30,"",10,"8304",10,"5",10,"346",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",10,"6600",10,"7152",10,"8304",10,"6600",10,"7152",10,"8304",10,"6600",10,"7152",10,"8304",10,"650",10,"700",10,"800",10,"2600",10,"2800",10,"3000",10,"7971",10,"7971",10,"7726",10,"10800",10,"10800",10,"7538",10,"5321",10,"5321",10,"7726",10,"8121",10,"8121",10,"7726"
"220978",10,"2222",10,"586",10,"97",30,"",10,"2222",10,"586",10,"97",30,"",10,"7850",10,"586",10,"340",30,"",10,"2984",10,"586",10,"156",10,"2984",10,"586",10,"156",10,"8612",10,"586",10,"400",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",31,"",31,"",31,"",10,"2392",10,"2468",31,"",10,"7218",10,"7632",31,"",10,"800",10,"800",31,"",10,"3514",10,"4080",31,"",10,"2944",10,"2942",31,"",10,"4177",10,"6474",31,"",10,"3561",10,"2942",31,"",10,"5192",10,"5282",31,""
"220996",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",10,"18000",10,"2779",30,"",10,"18000",10,"2779",30,"",10,"18000",10,"2779",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",31,"",30,"",30,"",31,"",30,"",30,"",31,"",30,"",30,"",31,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",30,"",31,"",30,"",30,"",31,"",30,"",30,"",31,""
